"PMID","Title","abstract"
"23978069","Relationships among serum C-reactive protein, receptor for advanced glycation products, metabolic dysfunction, and cognitive impairments.","BACKGROUND: We examined the clinical value of two serum markers of low-grade inflammation, C-reactive protein (CRP) and receptor of advanced glycation products (RAGE), as prognostic indices for cognitive decline.METHODS: Patients with cognitive impairment (n = 377) and controls (n = 66) were examined by blood biochemistry tests, including ELISAs of serum CRP and RAGE, the Mini-mental State Examination (MMSE) and Montreal Cognitive Assessment (MoCA), and STEAM 1H-MRS of the left hippocampus and thalamus.RESULTS: Compared to the control group, the cognitive impairment group was older (63.10 ± 9.70 years vs. 55.09 ± 10.77 years, P = 0.000) and had fewer years of formal education (9.01 ± 4.01 vs. 12.94 ± 3.0, P = 0.000). There were no significant differences in the frequencies of type 2 diabetes, hypertension, or hyperlipidemia between groups. Serum CRP and RAGE were higher in the cognitive impairment group (CRP: 2.08 mg/L, range 1.07 - 3.36 mg/L vs. 0.21 mg/L, range 0.18 - 0.42 mg/L; RAGE: 4.01, range 2.49 - 5.71, vs. 2.28, range 1.84 - 3.03; P &lt; 0.05 for both). In patients with cognitive impairment, there were negative correlations between cognitive function (as measured by MMSE and MoCA) and both CRP and RAGE levels (P &lt; 0.05). Patients over 55 years exhibited a positive correlation between CRP and myo-inositol peak area in the left hippocampus (P &lt; 0.05), while there was no relationship between RAGE and any metabolite (P &gt; 0.05). Multiple linear regression revealed that CRP was influenced by hypertension (P = 0.026) and cognitive impairment (P = 0.042).CONCLUSIONS: Chronic low-grade inflammation is present in patients with cognitive impairment. Serum CRP, RAGE, and left hippocampal myo-inositol may provide prognostic information on cognitive decline."
"23936778","Montreal Cognitive Assessment is superior to Standardized Mini-Mental Status Exam in detecting mild cognitive impairment in the middle-aged and elderly patients with type 2 diabetes mellitus.","AIM: This study compares the usefulness of Montreal Cognitive Assessment (MoCA) to Standardized Mini-Mental Status Exam (SMMSE) for diagnosing mild cognitive impairment (MCI) in Type 2 diabetes mellitus (DM) population.METHODS: This prospective pilot study enrolled 30 community dwelling adults with Type 2 DM aged 50 years and above. Subjects were assessed using both the SMMSE and MoCA for MCI. In all subjects, depression and dementia were ruled out using the DSM IV criteria, and a functional assessment was done. MCI was diagnosed using the standard test, the European consortium criteria. Sensitivity and specificity analysis, positive and negative predictive values, likelihood ratios and Kappa statistic were calculated.RESULTS: In comparison to consortium criteria, the sensitivity and specificity of MoCA were 67% and 93% in identifying individuals with MCI, and SMMSE were 13% and 93%, respectively. The positive and negative predictive values for MoCA were 84% and 56%, and for SMMSE were 66% and 51%, respectively. Kappa statistics showed moderate agreement between MoCA and consortium criteria (kappa = 0.4) and a low agreement between SMMSE and consortium criteria (kappa = 0.07).CONCLUSION: In this pilot study, MoCA appears to be a better screening tool than SMMSE for MCI in the diabetic population."
"23845902","Non-high-density lipoprotein cholesterol and other risk factors of mild cognitive impairment among Chinese type 2 diabetic patients.","OBJECTIVE: To identify some risk factors of MCI among patients with type 2 diabetes(T2DM) and to find if there is any correlation between these factors and the degree of cognitive decline.METHODS: A total of 155 patients with T2DM referred to the Department of Endocrinology at First Hospital of Qinhuangdao were enrolled. To assess MCI the Montreal Cognitive Assessment (MoCA) scoring system was used. There were 66 patients with MCI and 89 patients without MCI (control). HbAlc, blood lipid, liver and renal functions were measured in all subjects.RESULTS: Compared with the control group, type 2 diabetic patients with MCI had a longer duration of diabetes; higher non-high-density lipoprotein cholesterol (non-HDL-C), triglycerides, total cholesterol, HbA1c, and BMI; and lower high-density lipoprotein cholesterol (HDL-C) (P&lt;0.05). The rates of patients with a history of habitual light-to-moderate alcohol consumption, a high proportion of Mediterranean-type diet, and regular physical activity were lower; and the rate of current smoking was higher in type 2 diabetic patients with MCI than the control group (P&lt;0.05). Among patients with MCI, the results indicated that MoCA score was negatively correlated with non-HDL-C (r=-0.761 P&lt;0.001).CONCLUSIONS: Our results suggest that non-HDL-C can act as a readily available method for estimating risk of MCI in Chinese type 2 diabetic patient in routine clinical practice. Good lifestyle likely reduces MCI risk in diabetic patients."
"23315607","Mild cognitive impairment in high-risk patients with chronic atrial fibrillation: a forgotten component of clinical management?","OBJECTIVE: We examined cognitive function in older hospitalised patients with chronic atrial fibrillation (AF).DESIGN: A prospective substudy of a multicentre randomised trial of an AF-specific disease management intervention (the Standard versus Atrial Fibrillation spEcific managemenT studY; SAFETY).SETTING: Three tertiary referral hospitals within Australia.PATIENTS: A total of 260 patients with chronic AF: mean age 72±11 years, 53% men, mean CHA2DS2-VASc score 4±2.INTERVENTIONS: Cognitive function was assessed at baseline (during inpatient stay) using the Montreal Cognitive Assessment (MoCA).MAIN OUTCOME MEASURES: The extent of mild cognitive impairment (MCI-defined as a MoCA score &lt;26) in AF patients and identification of independent predictors of MCI.RESULTS: Overall, 169 patients (65%, 95% CI 59% to 71%) were found to have MCI at baseline (mean MoCA score 21±3). Multiple deficits in cognitive domains were identified, most notably in executive functioning, visuospatial abilities and short-term memory. Predictors of MCI (age and sex-adjusted) were lower education level (technical/trade school level OR 6.00, 95% CI 2.07 to 17.42; &lt;8 years school education OR 5.29, 95% CI 1.95 to 14.36 vs 8-13 years), higher CHA2DS2-VASc score (OR 1.46, 95% CI 1.23 to 1.74) and prescribed digoxin (OR 2.19, 95% CI 1.17 to 4.10).CONCLUSIONS: MCI is highly prevalent amongst typically older high-risk patients hospitalised with AF. Routine assessment of cognitive function with adjustment of clinical management is indicated for this patient group."
"25403297","[Cognitive impairment in patients with diabetes mellitus type 2 and possibilities of its treatment].","OBJECTIVE: To identify the most frequently affected cognitive functions and to study the efficacy of Ginkgo biloba (EGb 761).MATERIAL AND METHODS: We examined 120 patients with diabetes mellitus type 2. To assess cognitive dysfunction, we used MMSE, MoCa test, TMT (Part A and B).RESULTS AND CONCLUSION: Cognitive impairment characterized by a decrease in attention, short-term memory, speed of thinking was identified in 85% of patients; 83% of them had a mild cognitive impairment. The study showed that the standardized extract of Ginkgo biloba (EGb 761) used in dose 240 mg per day during one month had a positive effect on cognitive function."
"25390456","GA to HbA1C ratio, but not HbA1C is associated with cognition in Chinese nondiabetic old adults.","OBJECTIVES: To investigate the relationship between glycated albumin (GA) to glycated hemoglobin (HbA1c) ratio and cognitive impairment in old age. Diabetes is associated with cognitive impairment in older people. However, the link between elevated GA/HbA1c levels and the risk of cognitive impairment in nondiabetic individuals is unclear.METHODS: A cross-sectional study of 474 old, nondiabetic adults (192 women, mean age 73.8 years ± 6.9 SD) who had been admitted to our hospital was conducted. Glycemic measures included fasting plasma glucose (FPG), 2-hour post-prandial plasmic glucose (2hPPG), GA and HbA1c. Cognitive function was assessed using Mini-Mental State Examination (MMSE) and Montreal Cognitive Assessment (MoCA) at the same examination visit in which the glycemic measures were determined.RESULTS: When the individuals were divided into two groups according to the median of GA/HbA1c ratio, old adults with GA/HbA1c ratio = 2.53 showed lower MMSE and MoCA scores compared to those with GA/HbA1c ratio<U+2009>&lt;<U+2009>2.53. Univariate regression analysis showed that MMSE and MoCA scores were not correlated with HbA1c, but were inversely correlated with GA and GA/HbA1c ratio. Linear regression analysis revealed that there was a significant negative correlation between GA/HbA1c and cognitive function (ß = -0.77, P &lt; 0.01 for MoCA and ß = -0.69, P &lt; 0.05 for MMSE) even after adjustment for age, body mass index, systolic blood pressure, lipoprotein(a) and sex.CONCLUSION: Our results indicate that even in the absence of manifest type 2 diabetes mellitus, GA/HbA1c ratio levels exert a negative influence on cognition and it may be a better predictor for cognitive impairment in the older population."
"25323981","Kidney disease and cognitive function: African American-diabetes heart study MIND.","AIMS: Albuminuria and reduced estimated glomerular filtration rate (eGFR) are linked with poorer cognitive performance in European-ancestry populations with advanced nephropathy; relationships in African Americans (AAs) with type 2 diabetes (T2D) are less clear. Tests of cognitive performance, urine albumin:creatinine ratio (UACR), and CKD-EPI eGFR were performed in unrelated AAs with T2D to determine relationships.METHODS: Cross-sectional analysis of 263 unrelated AAs with T2D recruited in the African American-Diabetes Heart Study (AA-DHS) MIND. Global cognitive function (mini-mental state exam [3MSE] and Montreal Cognitive Assessment [MoCA]), memory (Rey Auditory Verbal Learning Test [RAVLT]), executive function (Stroop, verbal fluency for animals, and Digit Symbol Copy [DSC]), UACR, and eGFR were determined. Relationships between cognitive tests and renal parameters were assessed using multivariate models, adjusted for age, gender, body mass index, hemoglobin A1c, level of education, hypertension, and LDL cholesterol.RESULTS: Participants had a mean ± SD age of 60.2 ± 9.7 years, 62.7% were female, T2D duration was 14.3 ± 8.9 years, eGFR 86.0 ± 23.2 ml/min/1.73 m(2), and UACR 155.8 ± 542.1 (median 8.1) mg/g. In adjusted models, higher UACR was associated with worse 3MSE (p = 0.014), MoCA (p = 0.0089), DSC (p = 0.0004), Stroop performance time (p = 0.003), Stroop errors (p = 0.032), and Stroop interference (p = 0.026). Higher eGFR was associated with better performance on DSC (p = 0.0071).CONCLUSIONS: In AAs with T2D, albuminuria and eGFR were associated with cognitive function, even in mild kidney disease. These data stress the need for interventions to prevent cognitive decline well before the late stages of kidney disease."
"25294066","[Effect of type 2 diabetes with hypertension on cognitive function-a study on elderly living in the communities of Beijing].","OBJECTIVE: To study the effects of type 2 diabetes (T2DM) with hypertension on cognitive function in those community-based elderly who were aged 60 and over, in Beijing.METHODS: 82 patients with T2DM, 142 patients with both T2DM and hypertension and 277 normal controls were investigated in this study. Both methods as: the Montreal Cognitive Assessment (MoCA) and Mini-Mental Status Examination (MMSE)were used to determine cognitive change.RESULTS: The total MMSE scores showed significant decrease between T2DM with hypertension and controls [(28.42 ± 1.52) vs. (28.88 ± 1.47), P &lt; 0.05]. The MoCA score of the total scores [(25.20 ± 3.91) vs. (26.50 ± 3.29), P &lt; 0.05], sub-scores of visuospatial, executive [(3.60 ± 1.56) vs. (3.96 ± 1.18), P &lt; 0.05] and language [(2.10 ± 0.80) vs. (2.37 ± 0.80), P &lt; 0.05] significantly decreased in T2DM patients with hypertension and in the normal controls. Data from the Multiple logistic regression analysis showed that older age and less education were risk factors for cognitive impairment.CONCLUSION: T2DM and hypertension damaged the cognitive function of patients."
"25272033","Spontaneous brain activity in type 2 diabetics revealed by amplitude of low-frequency fluctuations and its association with diabetic vascular disease: a resting-state FMRI study.","PURPOSE: To investigate correlations between altered spontaneous brain activity, diabetic vascular disease, and cognitive function for patients with type 2 diabetes mellitus (T2DM) using resting-state functional magnetic resonance imaging (rs-fMRI).METHODS: Rs-fMRI was performed for T2DM patients (n = 26) and age-, gender-, and education-matched non-diabetic control subjects (n = 26). Amplitude of low frequency fluctuations (ALFF) were computed from fMRI signals to measure spontaneous neuronal activity. Differences in the ALFF patterns between patients and controls, as well as their correlations with clinical variables, were evaluated.RESULTS: Compared with healthy controls, T2DM patients exhibited significantly decreased ALFF values mainly in the frontal and parietal lobes, the bilateral thalumi, the posterior lobe of the cerebellum, and increased ALFF values mainly in the visual cortices. Furthermore, lower ALFF values in the left subcallosal gyrus correlated with lower ankle-brachial index values (r = 0.481, p = 0.020), while lower ALFF values in the bilateral medial prefrontal gyri correlated with higher urinary albumin-creatinine ratio (r =<U+200A> -0.418, p = 0.047). In addition, most of the regions with increased ALFF values in the visual cortices were found to negatively correlate with MoCA scores.CONCLUSIONS: These results confirm that ALFF are altered in many brain regions in T2DM patients, and this is associated with the presence of diabetic vascular disease and poor cognitive performance. These findings may provide additional insight into the neurophysiological mechanisms that mediate T2DM-related cognitive dysfunction, and may also serve as a reference for future research."
"25220803","Cognitive and affective functions in diabetic patients associated with diabetes-related factors, white matter abnormality and aging.","BACKGROUND AND PURPOSE: Diabetes mellitus (DM) is associated with a decline in cognitive and affective functions.METHODS: In all, 182 outpatients with DM were investigated for associations of cognitive and affective functions with diabetes-related factors and cerebral white matter abnormalities. In addition, the difference in cognitive decline of age-matched late elderly normal subjects and DM patients was investigated.RESULTS: The present study revealed that cognitive and affective functions declined in some DM patients. Furthermore, the decline in these functions was unrelated to fasting blood sugar level but was related to glycosylated hemoglobin (HbA1c) and insulin resistance. Poor HbA1c control was associated with a significant decline in the 'calculation' subscale and insulin resistance for 'naming', 'read list of letters' and 'delayed recall' Montreal Cognitive Assessment (MoCA) subscale scores. Magnetic resonance imaging scans showed that both periventricular hyperintensity (PVH) and deep white matter hyperintensity were associated with Mini Mental State Examination (MMSE) and MoCA scores, but only PVH was related to homeostasis model assessment of insulin resistance scores. Compared with age-matched late elderly normal subjects, 'orientation to time' and 'registration' MMSE subscales declined in late elderly DM patients.CONCLUSIONS: These results suggest that cognitive and affective decline in DM patients was mostly related to glucose control and insulin resistance, whilst amongst late elderly subjects the impairment of 'attention' and 'orientation' were characteristic features of DM patients."
"25066497","A comparison of neuropsychological performance between US and Russia: preparing for a global clinical trial.","BACKGROUND: Understanding regional differences in cognitive performance is important for interpretation of data from large multinational clinical trials.METHODS: Data from Durham and Cabarrus Counties in North Carolina, USA and Tomsk, Russia (n = 2972) were evaluated. The Montreal Cognitive Assessment (MoCA), Trail Making Test Part B (Trails B), Consortium to Establish a Registry for Alzheimer's Disease Word List Memory Test (WLM) delayed recall, and self-report Alzheimer's Disease Cooperative Studies Mail-In Cognitive Function Screening Instrument (MCFSI) were administered at each site. Multilevel modeling measured the variance explained by site and predictors of cognitive performance.RESULTS: Site differences accounted for 11% of the variation in the MoCA, 1.6% in Trails B, 1.7% in WLM, and 0.8% in MCFSI scores. Prior memory testing was significantly associated with WLM. Diabetes and stroke were significantly associated with Trails B and MCFSI.CONCLUSIONS: Sources of variation include cultural differences, health conditions, and exposure to test stimuli. Findings highlight the importance of local norms to interpret test performance."
