"PMID","Title","abstract"
"20653370","Enhancement of temporal bone anatomy learning with computer 3D rendered imaging software.","AIM: To determine whether the use of 3D anatomical models is helpful to students and enhances their anatomical knowledge.METHODS: First year undergraduate students on the speech therapy or hearing aid practitioner courses attended either a lecture alone or a lecture followed by a 3D anatomy based tutorial, the latter which was also attended by ENT residents. Participants who received the tutorial were free to use the 3D model on the university computers or on their home computer and were then asked to answer a satisfaction questionnaire. At the end of the first year examinations, the grades of the undergraduate students were compared between the lecture alone group and lecture plus tutorial group.RESULTS: Generally, all participants found this new tool interesting and user-friendly for the learning of temporal bone anatomy. However, most also considered the help of a teacher indispensable to guide them through the virtual dissection. First year undergraduate students who received the 3D anatomy tutorial performed significantly better during their end of year examination compared to those receiving a lecture alone, particularly concerning the more difficult questions.CONCLUSION: The 3D anatomical software, used in parallel with traditional teaching methods, such as lectures and cadaver dissection, appears to be a promising tool to improve student learning of temporal bone anatomy."
"21916818","International outcome inventory for hearing aids (IOI-HA): results from the Chinese version.","OBJECTIVE: The purpose of this study is to present normative data on the Chinese version of the international outcome inventory for hearing aids (IOI-HA) and examine the effectiveness of the hearing aid service.DESIGN: Cross-sectional study. The IOI-HA was administered in a paper and pencil format.STUDY SAMPLE: The IOI-HA and self-designed questionnaire were mailed to 1502 experienced hearing-aid users who received their hearing aids from 14 hearing service centers in mainland China. In all, 1049 completed responses were included in the final analysis, and descriptive statistics were reported.RESULTS: The mean scores of each item of the IOI-HA ranged from 3.55 to 4.16. The IOI-HA scores showed a skewed distribution, with the maximum frequency for a score of 4 or 5. The total IOI-HA scores ranged from 9 to 35, and the mean total score was 26.3. The results compared favorably with the previous reports, and slightly higher than the published norms, indicating a high level of self-reported outcomes.CONCLUSIONS: The IOI-HA could be used as an effective tool to measure the general effectiveness of the hearing aid outcomes in China. The implementation of the IOI-HA is time-efficient, imposing little burden on the clinician and patient."
"21756843","Rehabilitative online education versus internet discussion group for hearing aid users: a randomized controlled trial.","BACKGROUND: By using the Internet in the audiological rehabilitation process, it might be possible in a cost-effective way to include additional rehabilitation components by informing and guiding hearing aid users about such topics as communication strategies, hearing tactics, and how to handle hearing aids.PURPOSE: To evaluate the effectiveness of an online education program for adult experienced hearing aid users including professional guidance by an audiologist and compare it with the effects of participation in an online discussion forum without any professional contact.RESEARCH DESIGN: A randomized controlled study with two groups of participants. Repeated measures at prestudy, immediate follow-up, and a 6 mo follow-up.STUDY SAMPLE: Fifty-nine experienced hearing aid users participated in the study, ranging in age from 24 to 84 yr (mean 63.5 yr).INTERVENTION: The intervention group (N = 29) underwent a five-week rehabilitative online education in which activities for each week included information, tasks, and assignments, and contact with a professional audiologist was included. The participants in the control group (N = 30) were referred to an online discussion forum without any audiologist contact.DATA COLLECTION AND ANALYSIS: A set of questionnaires administered online were used as outcome measures: (1) Hearing Handicap Inventory for the Elderly, (2) International Outcome Inventory for Hearing Aids, (3) Satisfaction with Amplification in Daily Life, and (4) Hospital Anxiety and Depression Scale.RESULTS: Significant improvements measured by the Hearing Handicap Inventory for the Elderly were found in both groups of participants, and the effects were maintained at the 6 mo follow-up. The results on the Hospital Anxiety and Depression Scale showed that the participants in the intervention group showed reduced symptoms of depression immediately/6 mo after the intervention. At the 6 mo follow-up participants in the control group reported fewer symptoms of anxiety than they did before the intervention started.CONCLUSIONS: This study provides preliminary evidence that the Internet can be used to deliver education to experienced hearing aid users who report residual hearing problems such that their problems are reduced by the intervention. The study also suggests that online discussion forums could be used in rehabilitation. A combination of online professional supervised education and online informal discussions could be a promising rehabilitation tool."
"22870713","[The outcome analysis of different age paragraph hearing aid users].","OBJECTIVE: To compare and analysis outcomes of different age paragraph hearing aid users by questionnaires.METHOD: The questionnaire was deployed to 90 hearing aid users, 40 females and 50 males, with ages between 19 and 80 years-from junior high school education to university education, suffering binaural severe or moderate sensorineural deafness. The subjects were devided into 3 groups, the A group with ages between 19 and 40 years, the B group with ages between 41 and 60 years, the C group with ages between 61 and 80 years. After being fitted with hearing aids for 6 weeks, 6 months and 12 months, SADL and IOI-HA were applied to evaluating 90 subjects. The study was carried out through face to face interview or by telephone.RESULT: There were significant differences in SADL scores of positive effect, service and Personal image among the 3 groups (P &lt; 0.01). The scores of the A group was the highest, and the B group was higher than the C group. On the contrary, there were significant differences in SADL scores of negative effect among the 3 groups (P &lt; 0.01), with the scores of the A group being the lowest, and the B group being lower than the C group. There were also significant differences in IOI-HA scores among the 3 groups (P &lt; 0.01). The scores of the A group was the highest, and the B group was higher than the C group.CONCLUSION: The outcome and satisfaction of hearing aids among different age paragraph is improved with the wearing time growth, but the outcome and satisfaction of hearing aids are decreased with the age growth."
"22789025","A non-expert-user interface for posing signing avatars.","We describe a graphical user interface designed to allow non-expert users to pose 3D characters to create American Sign Language (ASL) computer animation. The interface is an important component of a software system that allows educators of the Deaf to add sign language translation, in the form of 3D character animations, to digital learning materials, thus making them accessible to deaf learners. A study indicates that users with no computer animation expertize can create animated ASL signs quickly and accurately."
"22718322","Hearing aid instruction booklets: employing usability testing to determine effectiveness.","PURPOSE: This study implemented performance-based usability and literature testing to determine whether people could use 2 instruction booklets for hearing aids (HAs) to carry out basic maintenance tasks and find and understand key facts.METHOD: Using a cross-sectional study design, researchers recruited 40 participants (25 women, 15 men, ages 46-72 years) with no experience of HAs or audiology services to test instruction booklets for a Danalogic and Unitron HA (20 participants each). Participants were asked to follow instructions provided within the booklets to complete common HA tasks (e.g., cleaning the HA and mold and changing the battery) and demonstrate understanding of information. Participants' views of the booklets were then obtained within a short individual interview.RESULTS: Participants experienced problems in completing all tasks while following instructions provided by the Danalogic and Unitron booklets. Individual interviews highlighted further issues regarding layout, diagrams, and content, including missing information.CONCLUSIONS: Some HA instruction booklets contain information that some users may find difficult to find, understand, and follow. These limitations may negatively impact on HA satisfaction and use. It is recommended that written information for clients be evaluated prior to use. This study supports the premise that performance-based usability and literature testing are appropriate methods to use."
"24260863","[Analysis of reliability of the Chinese version of satisfaction with amplification in daily life].","OBJECTIVE: To investigate the reliability of the Chinese version of Satisfaction with Amplification in Daily Life (SADL).METHOD: The cross-cultural adaption measures were used to translate the SADL into Chinese version. Thirty hearing aid users no younger than 18 years old were included. Test-retest analysis was administrated to the patients without significant changes in health and social status with an interval of two weeks between test and retest.RESULT: Test-retest reliability of the SADL was proved to be satisfactory. All subscales and global score had coefficients that exceeded 0.70 (P &lt; 0.01). Except for &quot;personal image&quot;, the score of other subscales and global score in this study are higher than the U. S. interim norms described by Cox and Alexander (1999) (P &lt; 0.01).CONCLUSION: This study completed the translation and test-retest analysis of Chinese version of SADL. We need further discussion about validation of Chinese version of SADL in order to meet basic psychometric criteria of a standard outcome measurement."
"23654396","Effect of spectral change enhancement for the hearing impaired using parameter values selected with a genetic algorithm.","Chen et al. [J. Acoust. Soc. Am. 131, 2987-2998 (2012)] evaluated the effectiveness of an algorithm for enhancing spectral changes over time in improving the intelligibility of speech in background sounds for hearing-impaired subjects. The processing improved intelligibility for speech in steady speech-spectrum noise (SSN) but tended to impair intelligibility in a background of two-talker speech (TTS). Large individual differences were found. The present study assessed whether the effectiveness of the algorithm was improved when the parameters that controlled the degree and type of enhancement were chosen individually for each subject, using a genetic algorithm based on subjective preferences for speech clarity. The parameter values selected by the genetic algorithm varied markedly across subjects. Speech intelligibility was measured for unprocessed stimuli and stimuli processed using the selected parameters, with SSN and TTS maskers and two signal-to-masker ratios (SMRs) for each subject. The intelligibility of speech in the SSN masker at the lower SMR was improved about 14 percentage points by the processing. The overall improvement produced by the processing was significantly larger than the improvement observed in the previous study when the parameter values were fixed across subjects, indicating that use of the genetic algorithm was beneficial."
"23575461","Real-life efficacy and reliability of training a hearing aid.","OBJECTIVES: Commercial trainable hearing aids (HA) (i.e., devices that for a period are adjusted by the user in different acoustic environments and that subsequently with changing environments automatically adapt to the user's preferred settings), are readily available; however, little information exists about the efficacy of training a HA. The purpose of this study was to investigate the efficacy and reliability of training a HA in everyday environments.DESIGN: The participants were 26 hearing-impaired volunteers with a median age of 79 years and an average pure-tone average of 53 dB HL. Test devices were commercial, multimemory, prototype devices that enabled training of the compression characteristics in four frequency bands and in six sound classes. Participants wore the National Acoustic Laboratories nonlinear fitting procedure version 2 prescription for 3 weeks and trained the devices from the prescribed response for 3 weeks, before comparing their trained response with the prescription for 2 weeks. The devices were reset to the prescription, and 19 participants repeated the training and comparison trials. During the comparison trial, participants made daily diary ratings of their satisfaction with the programs, and a structured interview was completed at the end of the comparison trial.RESULTS: The participants displayed different needs for changing the prescription, with more daily adjustments leading to training across more sound classes. Unreliable observations were obtained from 8 participants after each of the test and retest comparison trials. Of the 10 participants who made sufficient changes to the prescription during the first trial, 80% preferred their trained response. The 8 &quot;low trainers&quot; reported no preference, and also reported lower overall satisfaction with the device. Fewer adjustments were made during the repeat trial, resulting in less training. Significant correlations between trained variations were seen for 63% of 19 participants. Of the 10 participants who provided valid data after both comparison trials, those who trained the device consistently generally showed consistent preferences, and vice versa.CONCLUSIONS: For those who wanted a change to the prescription, training was mostly effective. Limited data on reliability showed reasonable consistency in training outcomes and preferences. Findings, in particular on reliability, should be verified in larger populations. A guideline on how to clinically manage training with clients is presented."
"23373520","Older people's views on what they need to successfully adjust to life with a hearing aid.","This article reports a study exploring what older people believe would enable them to adjust to and gain maximum benefit from wearing a hearing aid. A mixed methods approach was employed during 2006 involving interviews with key stakeholders, a survey across three Scottish health board areas and focus groups. Nine key stakeholders from six national and local organisations were interviewed about the needs of older people being fitted with hearing aids. In total, 240 older people belonging to three different types of hearing impaired older people were surveyed: long-term users of hearing aids, new hearing aid users, and those on a waiting list from urban and rural areas (response rate = 24%). A series of eight follow-up focus groups with 31 audiology patients was held. Health professionals appeared to neglect appropriate provision of information and overly rely on technological interventions. Of 154 older people already fitted with hearing aids, only 52% of hearing aid users reported receiving enough practical help post fitting and only 41% reported receiving enough support. Approximately 40% reported not feeling confident in the use of their aids or their controls. Older people wanted more information than they received both before and after hearing aid fitting. Information provision and attention to the psychosocial aspects of care are key to enabling older people to adjust and optimise hearing aid benefit."
"25401727","Hearing aid use in everyday life: managing contextual variability.","BACKGROUND AND OBJECTIVE: We investigated usage of and satisfaction with hearing aid devices in everyday life among older adults with hearing loss. Our research further advances the role of hearing contexts for hearing aid use and satisfaction. A central assumption was that hearing aid owners adapt the usage of the hearing aid devices to contextual demands of hearing depending on their personal resources.METHODS: In a sample of 158 hearing aid owners aged 50-88 years, we examined proactive hearing aid use in everyday life and its association with the usage of, and satisfaction with, hearing aids. The study was administered online. Using an adapted version of the day-reconstruction method, participants reported hearing episodes during the preceding day. Hearing aid use was assessed via the proportion of waking time with hearing aids. Satisfaction with hearing aids was measured via the Satisfaction with Daily Amplification scale.RESULTS: When using the hearing aids more often, and when reporting greater satisfaction, older adults indicated more diverse listening situations and experienced less variability in hearing quality with hearing aids.CONCLUSION: Our findings suggest that hearing aid owners may proactively use the hearing devices to master situation-specific demands and difficulties in hearing quality. Such findings underline that hearing aid use and satisfaction depend on the extent to which the devices help to manage everyday life successfully."
"25365367","What is important for hearing aid satisfaction? Application of the expectancy-disconfirmation model.","BACKGROUND: Between 68.1-89.5% of clients report that they are satisfied with their hearing aids. Two variables that are thought to contribute to dissatisfaction with hearing aids are product performance, and a mismatch between performance and client prefitting expectations about hearing-aid performance (i.e., disconfirmation). A focus on variables related to satisfaction is relevant to improving hearing rehabilitation services.PURPOSE: The aim of this study was to determine if measures of hearing-aid performance and disconfirmation, specifically related to hearing ability and hearing-aid problems, were associated with overall hearing-aid satisfaction among a sample of hearing-aid users.RESEARCH DESIGN: A retrospective research design was employed.STUDY SAMPLE: A total of 123 individuals participated in the study (57% male; mean age: 72 yr). All participants owned hearing aids.DATA COLLECTION AND ANALYSIS: A personal details questionnaire and the Profile of Hearing Aid Consumer Satisfaction questionnaire (Wong et al, 2009) were completed by participants, 3-12 mo after they obtained hearing aids. Overall hearing-aid satisfaction was a dichotomized variable (satisfaction vs. dissatisfaction); therefore, logistic regression modeling was applied to the data to determine which variables were associated with overall hearing-aid satisfaction.RESULTS: Sixty-one percent of the sample reported that they were satisfied with their hearing aids. Hearing-aid satisfaction was associated with the ability to hear with hearing aids and better-than-expected performance in this same area; fewer hearing-aid problems; and fewer problems with hearing-aid manipulation, hearing-aid appearance, and wearer discomfort than were anticipated before hearing-aid fitting.CONCLUSIONS: It is recommended that to improve hearing-aid satisfaction, clinicians should ensure optimal hearing-aid benefit in the listening situations that the person with hearing impairment most wants to hear better; reduce the likelihood of hearing-aid problems occurring; and promote positive disconfirmation (performance exceeds expectations) with respect to both hearing ability and hearing-aid performance through the education of clients about the likely benefits of hearing aids in a variety of listening environments, and the potential problems they could face with hearing-aid manipulation and wearer discomfort."
"25267134","Communicating with assistive listening devices and age-related hearing loss: Perceptions of older Australians.","Abstract Age-related hearing loss can impact adversely on the delivery of primary care and cannot necessarily be remedied by hearing aid technology. A study of 20 older Australians living in a Queensland retirement village and residential hostel complex was undertaken to investigate how communication might be advanced through an assistive listening device (ALD). Most participants were women aged over 85 years; almost all had hearing loss and wore hearing aids. Tests with an ALD found very high levels of satisfaction with understanding speech and sound quality amongst participants. However, few had heard previously of ALDs, all required individualised assistance to fit and use the device and rated ease of use less highly. The findings affirm those of previous studies that ALD technology has a role in communication for older hearing impaired people and for hearing rehabilitation. Its potential to enhance quality of life can be facilitated and promoted through nursing practice, but requires professional and consumer education so that it is not overlooked as a communication option. "
"25262671","Perceptions of adults with hearing impairment regarding the promotion of trust in hearing healthcare service delivery.","OBJECTIVE: This paper describes how trust is promoted in adults with hearing impairment within the context of hearing healthcare (HHC) service delivery.DESIGN: Data were analysed from a previously published descriptive qualitative study that explored perspectives of adults with hearing impairment on hearing help-seeking and rehabilitation.STUDY SAMPLE: Interview transcripts from 29 adults from four countries with different levels of hearing impairment and different experience with the HHC system were analysed thematically.RESULTS: Patients enter into the HHC system with service expectations resulting in a preconceived level of trust that can vary from low to high. Relational competence, technical competence, commercialized approach, and clinical environment (relevant to both the clinician and the clinic) influence a patient's resulting level of trust.CONCLUSIONS: Trust is evolving rather than static in HHC: Both clinicians and clinics can promote trust. The characteristics of HHC that engender trust are: practicing good communication, supporting shared decision making, displaying technical competence, offering comprehensive hearing rehabilitation, promoting self-management, avoiding a focus on hearing-aid sales, and offering a professional clinic setting."
"25108938","The best solutions for your hearing problem.  Don't live in silence, when a hearing aid can restore the sounds you're missing.",""
"24828222","A preliminary evaluation of the active communication education program in a sample of 87-year-old hearing impaired individuals.","BACKGROUND: Previous research suggests that audiological rehabilitation for older adults could include group communication programs in addition to hearing aid fitting or as an alternative to hearing aid fitting for those people who do not wish to proceed with hearing aids. This pilot study was a first attempt to evaluate a Swedish version of such a program, Active Communication Education (ACE), which had been developed and previously evaluated in Australia (Hickson et al, 2007a).PURPOSE: The aim of the study was to explore the use of the ACE program in an older-old population of people aged 87 yr in Sweden.RESEARCH DESIGN: A within-subject intervention study.STUDY SAMPLE: The participants were recruited from the Elderly in Linköping Screening Assessment (ELSA), a population-based study of the functional abilities of all inhabitants of the city of Linkoping aged 85 yr in 2007. Participants who responded to the hearing related items in the ELSA study were approached for this study; 29 people agreed to undertake ACE, and 23 (79%) completed three or more sessions.INTERVENTION: The ACE program consists of five weekly 2 hr group sessions with six to ten participants per group.DATA COLLECTION AND ANALYSIS: Self-report measures of communication strategy use, activity and participation, health-related quality of life, and depression were obtained preprogram, 3 wk postprogram, and 6 mo postprogram. Within-group changes and effect sizes were calculated. In addition, outcomes were measured postprogram using the International Outcome Inventory-Alternative Interventions (IOI-AI; Noble, 2002) and a modified version of the Client Oriented Scale of Improvement (COSI; Dillon et al, 1997; Hickson et al, 2007b), and qualitative feedback was obtained.RESULTS: The effect size of ACE was small (0.03-0.27), and, in the sample of 23 included in this pilot study, differences in pre- and postprogram assessments were not statistically significant. Results from the IOI-AI and the modified COSI indicated that these elderly participants found the program to be beneficial, and 90% stated that the course had increased their ability to deal with hearing loss and the problems it creates.CONCLUSIONS: This preliminary investigation indicates the potential benefits of ACE for older adults, and further research is needed with larger numbers of participants in different age groups to draw conclusions about the effectiveness of the ACE program for a general Swedish population."
"24484316","Communicating with Assistive Listening Devices and Age-Related Hearing Loss: Perceptions of Older Australians.","Abstract Age-related hearing loss can impact adversely on the delivery of primary care and cannot necessarily be remedied by hearing aid technology. A study of 20 older Australians living in a Queensland retirement village and residential hostel complex was undertaken to investigate how communication might be advanced through an assistive listening device (ALD). Most participants were women aged over 85 years; almost all had hearing loss and wore hearing aids. Tests with an ALD found very high levels of satisfaction with understanding speech and sound quality amongst participants. However, few had heard previously of ALDs, all required individualised assistance to fit and use the device and rated ease of use less highly. The findings affirm those of previous studies that ALD technology has a role in communication for older hearing-impaired people and for hearing rehabilitation. Its potential to enhance quality of life can be facilitated and promoted through nursing practice, but requires professional and consumer education so that it is not overlooked as a communication option."
"26649539","The Process of Developing an Internet-Based Support System for Audiologists and First-Time Hearing Aid Clients.","BACKGROUND: In audiologic practice, complementary information sources and access to the clinician between appointments improve information retention and facilitate adjustment behaviors. An Internet-based support system is a novel way to support information sharing and clinician access.PURPOSE: This research forum article describes the process of developing an Internet-based support system for audiologists and their first-time hearing aid clients.METHOD: The iterative development process, including revisions by 4 research audiologists and 4 clinical audiologists, is described. The final system is exemplified.CONCLUSION: An Internet-based support system was successfully developed for audiologic practice."
