"PMID","Title","abstract"
"18469720","The contribution of family history to hearing loss in an older population.","OBJECTIVES: Although it has been well established that the prevalence of and severity of hearing loss increase with age, the contribution of familial factors to age-related hearing loss cannot be quantified. This is largely because hearing loss in older people has both genetic and environmental contributions. As environmental factors play an increasing role with age, it is difficult to delineate the separate contribution of genetic factors to age-related hearing loss. In a population-based survey of hearing loss in a representative older Australian community, we attempted to overcome this using logistic regression analysis, accounting for known factors associated with hearing loss including age, sex, noise exposure at work, diabetes, and current smoking.DESIGN: We tested hearing thresholds using pure tone audiometry and used a forced choice questionnaire to determine the nature of family history in a population of individuals aged 50 yrs or older in a defined region, west of Sydney, Australia (N = 2669). We compared the characteristics of participants with and without family history of hearing loss. Of those reporting a positive family history, we compared subgroups for age, gender and severity of hearing loss, and trends by the severity of hearing loss. Logistic regression was used to obtain odds ratios (ORs) with 95% confidence intervals (CIs) that compared the chances of having hearing loss in participants with and without family history, after adjusting for other factors known associated with hearing loss.RESULTS: Our findings indicate that family history was most strongly associated with moderate to severe age-related hearing loss. We found a strong association between maternal family history of hearing loss and moderate to severe hearing loss in women (adjusted OR 3.0; 95% CI 1.6-5.6 in women with without a maternal history). Paternal family history of hearing loss was also significantly, though less strongly, associated with moderate-severe hearing loss in men (adjusted OR 2.0; CI 1.01-3.9 in men with than without a paternal history).CONCLUSIONS: Findings from this study are important in the identification of individuals whose auditory system may be genetically susceptible to aging and environmental insult. Genetic counseling may assist in ameliorating the effects of hearing loss."
"18307089","Is the relation of social class to change in hearing threshold levels from childhood to middle age explained by noise, smoking, and drinking behaviour?","Recent work shows that variation in adult hearing function is related both to social class of origin and current social class. This study examines how much of this relationship after adjustment for childhood hearing impairment is explicable by occupational noise, current smoking, and alcohol consumption. A cohort of 9023 persons born in the UK during one week in 1958 was followed periodically, and hearing threshold levels (HTLs) were measured at 1 kHz and 4 kHz at age 45 years. Most (71% and 68%, at 1 kHz and 4 kHz respectively) of the relation to social class of origin of adult HTLs remains after adjustment for these other factors. For the relation to current social class, corresponding values are 64% and 44% (though varying by gender). The magnitude of social class effect is comparable to that of occupational noise. Susceptibility to hearing impairment is likely to be appreciably determined in early childhood."
"19842807","Hearing, use of hearing protection, and attitudes towards noise among young American adults.","The purpose of the present study was to investigate possible associations between college students' attitudes, risk-taking behaviour related to noisy activities, and hearing problems such as threshold shifts or self-experienced hearing symptoms. The sample included 258 students aged between 17 and 21 enrolled at the University of Pennsylvania, USA. A questionnaire measuring attitudes towards noise, use of hearing protection, and self-reported hearing symptoms was distributed among the students. After completing the questionnaire a hearing screening, including pure-tone audiometry and tympanometry, was conducted. The result revealed that 26% had thresholds poorer than the screening level of 20 dBHL. Attitudes were significantly related to self-experienced hearing symptoms, but not to threshold shifts. Attitudes and noise sensitivity was, significantly related to use of hearing protection. Hearing protection use was found in activities such as using firearms, mowing lawns, and when using noisy tools but was less reported for concerts and discotheques. It can be concluded that the young adults in this study expose themselves to hearing risks, since the use of hearing protection is in general very low."
"19248731","A comparison of two word-recognition tasks in multitalker babble: Speech Recognition in Noise Test (SPRINT) and Words-in-Noise Test (WIN).","BACKGROUND: The Speech Recognition in Noise Test (SPRINT) is a word-recognition instrument that presents the 200 Northwestern University Auditory Test No. 6 (NU-6) words binaurally at 50 dB HL in a multitalker babble at a 9 dB signal-to-noise ratio (S/N) (Cord et al, 1992). The SPRINT was developed by and used by the Army as a more valid predictor of communication abilities (than pure-tone thresholds or word-recognition in quiet) for issues involving fitness for duty from a hearing perspective of Army personnel. The Words-in-Noise test (WIN) is a slightly different word-recognition task in a fixed level multitalker babble with 10 NU-6 words presented at each of 7 S/N from 24 to 0 dB S/N in 4 dB decrements (Wilson, 2003; Wilson and McArdle, 2007). For the two instruments, both the babble and the speakers of the words are different. The SPRINT uses all 200 NU-6 words, whereas the WIN uses a maximum of 70 words.PURPOSE: The purpose was to compare recognition performances by 24 young listeners with normal hearing and 48 older listeners with sensorineural hearing on the SPRINT and WIN protocols.RESEARCH DESIGN: A quasi-experimental, mixed model design was used.STUDY SAMPLE: The 24 young listeners with normal hearing (19 to 29 years, mean = 23.3 years) were from the local university and had normal hearing (&lt; or = 20 dB HL; American National Standards Institute, 2004) at the 250-8000 Hz octave intervals. The 48 older listeners with sensorineural hearing loss (60 to 82 years, mean = 69.9 years) had the following inclusion criteria: (1) a threshold at 500 Hz between 15 and 30 dB HL, (2) a threshold at 1000 Hz between 20 and 40 dB HL, (3) a three-frequency puretone average (500, 1000, and 2000 Hz) of &lt; or = 40 dB HL, (4) word-recognition scores in quiet &gt; or = 40%, and (5) no history of middle ear or retrocochlear pathology as determined by an audiologic evaluation.DATA COLLECTION AND ANALYSIS: The speech materials were presented bilaterally in the following order: (1) the SPRINT at 50 dB HL, (2) two half lists of NU-6 words in quiet at 60 dB HL and 80 dB HL, and (3) the two 35-word lists of the WIN materials with the multitalker babble fixed at 60 dB HL. Data collection occurred during a 40-60 minute session. Recognition performances on each stimulus word were analyzed.RESULTS: The listeners with normal hearing obtained 92.5% correct on the SPRINT with a 50% point on the WIN of 2.7 dB S/N. The listeners with hearing loss obtained 65.3% correct on the SPRINT and a WIN 50% point at 12.0 dB S/N. The SPRINT and WIN were significantly correlated (r = -0.81, p &lt; .01), indicating that the SPRINT had good concurrent validity. The high-frequency, pure-tone average (1000, 2000, 4000 Hz) had higher correlations with the SPRINT, WIN, and NU-6 in quiet than did the traditional three-frequency pure-tone average (500, 1000, 2000 Hz).CONCLUSIONS: Graphically and numerically the SPRINT and WIN were highly related, which is indicative of good concurrent validity of the SPRINT."
"21140638","Unilateral deafness in adults: effects on communication and social interaction.","OBJECTIVES: The aim of this study was to explore the self-reported consequences of profound unilateral deafness regarding communication and social interaction and to compare subjects' speech perception scores to those of normal-hearing individuals who were rendered temporarily unilaterally deaf.METHODS: Cross-sectional data from 30 individuals with unilateral deafness and 30 individuals with normal hearing (age, 14 to 75 years) were obtained through structured interviews and tests of audiovisual, auditory-only, and visual-only speech perception.RESULTS: In individuals with permanent unilateral deafness, 93% reported that hearing loss affected communication. Eighty-seven percent reported problems with speech perception in noisy settings. Other consequences were feelings of exclusion, reduced well-being, and extensive use of speech perception strategies. Inducing temporary unilateral deafness (through short-term blocking of one ear) in normal-hearing subjects produced similar effects on speech perception (27% score) as those experienced by unilaterally deaf subjects (25% score).CONCLUSIONS: Individuals with unilateral deafness experienced a significant disability in auditory function that affected their communication and social interaction. The major challenges were communicating in situations with background noise, in poor acoustic surroundings, and with limited access to speech-reading or direct listening. Under certain listening conditions, long-standing unilateral deafness seemed to yield no advantage over temporary deafness on one side."
"22122960","Increased vitamin plasma levels in Swedish military personnel treated with nutrients prior to automatic weapon training.","Noise-induced hearing loss (NIHL) is a significant clinical, social, and economic issue. The development of novel therapeutic agents to reduce NIHL will potentially benefit multiple very large noise-exposed populations. Oxidative stress has been identified as a significant contributor to noise-induced sensory cell death and NIHL, and several antioxidant strategies have now been suggested for potential translation to human subjects. One such strategy is a combination of beta-carotene, vitamins C and E, and magnesium, which has shown promise for protection against NIHL in rodent models, and is being evaluated in a series of international human clinical trials using temporary (military gunfire, audio player use) and permanent (stamping factory, military airbase) threshold shift models (NCT00808470). The noise exposures used in the recently completed Swedish military gunfire study described in this report did not, on average, result in measurable changes in auditory function using conventional pure-tone thresholds and distortion product otoacoustic emission (DPOAE) amplitudes as metrics. However, analysis of the plasma samples confirmed significant elevations in the bloodstream 2 hours after oral consumption of active clinical supplies, indicating the dose is realistic. The plasma outcomes are encouraging, but clinical acceptance of any novel therapeutic critically depends on demonstration that the agent reduces noise-induced threshold shift in randomized, placebo-controlled, prospective human clinical trials. Although this noise insult did not induce hearing loss, the trial design and study protocol can be applied to other populations exposed to different noise insults."
"23927113","Bayesian adaptive estimation of the auditory filter.","A Bayesian adaptive procedure for estimating the auditory-filter shape was proposed and evaluated using young, normal-hearing listeners at moderate stimulus levels. The resulting quick-auditory-filter (qAF) procedure assumed the power spectrum model of masking with the auditory-filter shape being modeled using a spectrally symmetric, two-parameter rounded-exponential (roex) function. During data collection using the qAF procedure, listeners detected the presence of a pure-tone signal presented in the spectral notch of a noise masker. Dependent on the listener's response on each trial, the posterior probability distributions of the model parameters were updated, and the resulting parameter estimates were then used to optimize the choice of stimulus parameters for the subsequent trials. Results showed that the qAF procedure gave similar parameter estimates to the traditional threshold-based procedure in many cases and was able to reasonably predict the masked signal thresholds. Additional measurements suggested that occasional failures of the qAF procedure to reliably converge could be a consequence of incorrect responses early in a qAF track. The addition of a parameter describing lapses of attention reduced the likelihood of such failures. "
"23479544","Audition assessment using the NIH Toolbox.","The NIH Toolbox project has assembled measurement tools to assess a wide range of human perception and ability across the lifespan. As part of this initiative, a small but comprehensive battery of auditory tests has been assembled. The main tool of this battery, pure-tone thresholds, measures the ability of people to hear at specific frequencies. Pure-tone thresholds have long been considered the &quot;gold standard&quot; of auditory testing, and are normally obtained in a clinical setting by highly trained audiologists. For the purposes of the Toolbox project, an automated procedure (NIH Toolbox Threshold Hearing Test) was developed that allows nonspecialists to administer the test reliably. Three supplemental auditory tests are also included in the Toolbox auditory test battery: assessment of middle-ear function (tympanometry), speech perception in noise (the NIH Toolbox Words-in-Noise Test), and self-assessment of hearing impairment (the NIH Toolbox Hearing Handicap Inventory Ages 18-64 and the NIH Toolbox Hearing Handicap Inventory Ages 64+). Tympanometry can help differentiate conductive from sensorineural pathology. The NIH Toolbox Words-in-Noise Test measures a listener's ability to perceive words in noisy situations. This ability is not necessarily predicted by a person's pure-tone thresholds; some people with normal hearing have difficulty extracting meaning from speech sounds heard in a noisy context. The NIH Toolbox Hearing Handicap Inventory focuses on how a person's perceived hearing status affects daily life. The test was constructed to include emotional and social/situational subscales, with specific questions about how hearing impairment may affect one's emotional state or limit participation in specific activities. The 4 auditory tests included in the Toolbox auditory test battery cover a range of auditory abilities and provide a snapshot of a participant's auditory capacity."
"23402072","Non-organic hearing loss.","Annual hearing tests are compulsory in the British Armed Forces. This case report presents a 24-year old soldier who was found to have severe deterioration on her annual audiogram without any significant noise exposure. After two years of specialist audiological investigations she was diagnosed with non-organic hearing loss; further interrogation of her social circumstances suggested potential psychosocial triggers. This diagnosis should be considered early in military primary care in those with objective hearing loss on audiogram where there has been no exposure to significant noise."
"25324086","Rapid estimation of high-parameter auditory-filter shapes.","A Bayesian adaptive procedure, the quick-auditory-filter (qAF) procedure, was used to estimate auditory-filter shapes that were asymmetric about their peaks. In three experiments, listeners who were naive to psychoacoustic experiments detected a fixed-level, pure-tone target presented with a spectrally notched noise masker. The qAF procedure adaptively manipulated the masker spectrum level and the position of the masker notch, which was optimized for the efficient estimation of the five parameters of an auditory-filter model. Experiment I demonstrated that the qAF procedure provided a convergent estimate of the auditory-filter shape at 2<U+2009>kHz within 150 to 200 trials (approximately 15<U+2009>min to complete) and, for a majority of listeners, excellent test-retest reliability. In experiment II, asymmetric auditory filters were estimated for target frequencies of 1 and 4 kHz and target levels of 30 and 50<U+2009>dB sound pressure level. The estimated filter shapes were generally consistent with published norms, especially at the low target level. It is known that the auditory-filter estimates are narrower for forward masking than simultaneous masking due to peripheral suppression, a result replicated in experiment III using fewer than 200 qAF trials. "
"25209043","Hearing and loud music exposure in a group of adolescents at the ages of 14-15 and retested at 17-18.","Young people expose themselves to potentially damaging loud sounds while leisure activities and noise induced hearing loss is diagnosed in increasing number of adolescents. Hearing and music exposure in a group of adolescents of a technical high school was assessed at the ages of: 14-15 (test) and 17-18 (retest). The aims of the current study were: (1) To compare the auditory function between test and retest; (2) to compare the musical exposure levels during recreational activities in test and retest; (3) to compare the auditory function with the musical exposure along time in a subgroup of adolescents. The participants in the test were 172 male; in the retest, this number was reduced to 59. At the test and retest the conventional and extended high frequency audiometry, transient evoked otoacoustic emissions (TEOAEs) and recreational habits questionnaire were performed. In the test, hearing threshold levels (HTLs) were classified as: Normal (Group 1), slightly shifted (Group 2), and significantly shifted (Group 3); the Musical General Exposure (MGE), categorized in: Low, moderate, high, and very high exposure. The results revealed a significant difference (P &lt; 0.0001) between test and retest in the HTL and global amplitude of TEOAEs in Group 1, showing an increase of the HTL and a decrease TEOAEs amplitude. A subgroup of adolescents, with normal hearing and low exposure to music in the test, showed an increase of the HTL according with the categories of MGE in the retest. To implement educational programs for assessing hearing function, ear vulnerability and to promote hearing health, would be advisable. "
"25209042","Hearing and loud music exposure in 14-15 years old adolescents.","Adolescent exposure to loud music has become a social and health problem whose study demands a holistic approach. The aims of the current study are: (1) To detect early noise-induced hearing loss among adolescents and establish its relationship with their participation in musical recreational activities and (2) to determine sound immission levels in nightclubs and personal music players (PMPs). The participants consisted in 172 14-15 years old adolescents from a technical high school. Conventional and extended high frequency audiometry, transient evoked otoacoustic emissions and questionnaire on recreational habits were administered. Hearing threshold levels (HTLs) were classified as: normal (Group 1), slightly shifted (Group 2), and significantly shifted (Group 3). The musical general exposure (MGE), from participation in recreational musical activities, was categorized in low, moderate, and high exposure. The results revealed an increase of HTL in Group 2 compared with Group 1 (P &lt; 0.01), in Group 3 compared with Group 2 (P &lt; 0.05) only in extended high frequency range, in Group 3 compared with Group 1 (P &lt; 0.01). Besides, a decrease in mean global amplitude, reproducibility and in frequencies amplitude in Group 2 compared with Group 1 (P &lt; 0.05) and in Group 3 compared with Group 1 (P &lt; 0.05). A significant difference (P &lt; 0.05) was found in Group 1's HTL between low and high exposure, showing higher HTL in high exposure. The sound immission measured in nightclubs (107.8-112.2) dBA and PMPs (82.9-104.6) dBA revealed sound levels risky for hearing health according to exposure times. It demonstrates the need to implement preventive and hearing health promoting actions in adolescents. "
"25201133",NA,"OBJECTIVE: 'Acoustic Shock' injury has arisen with the proliferation of telephone-based employment but is not yet fully understood. This study aimed to further characterize this phenomenon by reviewing the current literature and analysing a case series.DESIGN: Cases were identified from medicolegal and clinical practice. Case notes, including General Practitioner and occupational health records where available, were scrutinised and information on demographics and medical history obtained. Patients underwent interview, examination, and pure-tone audiometry.STUDY SAMPLE: Thirty cases were included. Eighteen (60%) were female. Mean age was 41.6 years.RESULTS: There was a range of otological symptoms (mean 3.2 per patient), most commonly tinnitus which was present in 27 (90%), accompanied by diverse non-otological symptoms. Twenty-one (70%) had previous oto-pathology, 19 (63%) psychopathology, and five (17%) head injury. Examination was normal in 28 (93%), as was audiometry in 13 (43%). Eleven (50%) smoked. Hearing loss was not necessarily a feature.CONCLUSIONS: The condition known as 'acoustic shock' injury is a complex disorder producing a range of symptoms with psychological overlay. However, there is often little clinical evidence of pathology and it has not been adequately defined as yet. By further characterization, epidemiology and aetiology can be better understood."
"25033789","Comparison of the effects of N-acetyl-cysteine and ginseng in prevention of noise induced hearing loss in male textile workers.","Previous studies revealed the role of antioxidant agents in prevention of noise induced hearing loss (NIHL). The aim of this study was to compare the protective effect of N-acetyl-cysteine (NAC) and ginseng on protection of NIHL in textile workers exposed to continuous noise in daily working. In this study, 48 participants were randomly allocated to three groups; Group I received NAC 1200 mg/day, Group II received ginseng 200 mg/day, and Group III (control group) received no supplement. Pure tone audiometry and high frequency audiometry were performed preshift before and after 14 days (on day 15). Linear regression analysis results showed reduced noise-induced temporary threshold shift (TTS) for NAC and ginseng groups at 4, 6 and 16 kHz (P &lt; 0.001) in both ears. Furthermore, the protective effects were more prominent in NAC than ginseng. Our results show that NAC and ginseng can reduce noise induced TTS in workers exposed to occupational noise. Further studies are needed to prove antioxidants benefits in hearing conservation programs. "
"24498000","Phenotypic characteristics of hyperacusis in tinnitus.","BACKGROUND: Many people with tinnitus also suffer from hyperacusis. Both clinical and basic scientific data indicate an overlap in pathophysiologic mechanisms. In order to further elucidate the interplay between tinnitus and hyperacusis we compared clinical and demographic characteristics of tinnitus patients with and without hyperacusis by analyzing a large sample from an international tinnitus patient database.MATERIALS: The default dataset import [November 1(st), 2012] from the Tinnitus Research Initiative [TRI] Database was used for analyses. Hyperacusis was defined by the question &quot;Do sounds cause you pain or physical discomfort?&quot; of the Tinnitus Sample Case History Questionnaire. Patients who answered this question with &quot;yes&quot; were contrasted with &quot;no&quot;-responders with respect to 41 variables.RESULTS: 935 [55%] out of 1713 patients were characterized as hyperacusis patients. Hyperacusis in tinnitus was associated with younger age, higher tinnitus-related, mental and general distress; and higher rates of pain disorders and vertigo. In relation to objective audiological assessment patients with hyperacusis rated their subjective hearing function worse than those without hyperacusis. Similarly the tinnitus pitch was rated higher by hyperacusis patients in relation to the audiometrically determined tinnitus pitch. Among patients with tinnitus and hyperacusis the tinnitus was more frequently modulated by external noise and somatic maneuvers, i.e., exposure to environmental sounds and head and neck movements change the tinnitus percept.CONCLUSIONS: Our findings suggest that the comorbidity of hyperacusis is a useful criterion for defining a sub-type of tinnitus which is characterized by greater need of treatment. The higher sensitivity to auditory, somatosensory and vestibular input confirms the notion of an overactivation of an unspecific hypervigilance network in tinnitus patients with hyperacusis."
