"PMID","Title","abstract"
"11351289","The effects of noise on the vestibular system.","PURPOSE: Subjects with noise-induced hearing loss sometimes also complain about balance disorders, but reports of clinical series that give contradictory results are highly controversial. This study was designed to evaluate the effects of intense noise on the vestibular labyrinth, both in subjects with symmetrical hearing loss and in subjects with asymmetrical loss, and to examine the correlation between the subjects' complaints and the results of the vestibular function tests.METHODS: A total of 258 male military personnel, heavily exposed to various intense noises, were included in the study. They were divided into 2 groups according to their hearing; 134 had a symmetrical high-tone hearing loss, and 124 had asymmetrical losses. Each group was divided into 2 subgroups according to the presence or absence of vestibular complaints. All of the subjects underwent a complete audiological and electronystagmographic evaluation.RESULTS: We found that vestibular damage caused by intense noise exposure might be expressed clinically in subjects with asymmetrical hearing loss. There was a strong correlation between the subjects' complaints and the results of the vestibular function tests. There was no correlation between the severity of the hearing loss and the vestibular symptomatology and pathology.CONCLUSIONS: Subjects exposed to intense noise may have evidence of vestibular pathology only when there is an asymmetrical hearing loss. Whenever hearing loss is symmetrical, an equal damage to the vestibular system of both ears is most probably responsible for the absence of abnormal findings on the vestibular function tests. The results of this study have important medicolegal implications for individuals exposed to intense noises."
"11330914","Hearing assessment of classical orchestral musicians.","Pure-tone audiometry was performed on 140 classical orchestral musicians employed at the Gothenburg Symphony Orchestra and the Gothenburg Opera in Sweden. This report is based on the results from hearing threshold measurements, presented as median audiograms according to gender, age group and instrument group. The results did not show severe hearing losses that could be attributed to exposure to musical noise. However, the study reflects the subjects' present hearing ability status and does not give an answer to the question of future hearing dysfunction. Female musicians were shown to have significantly better hearing thresholds in the high-frequency area than did male musicians. Furthermore, the median pure-tone hearing thresholds for the male musicians displayed a notch configuration at 6 kHz in the left ear, similar that of to noise-induced hearing loss. A small, but in general not significant, difference was detected when comparing the median hearing thresholds between each instrument group. Percussion and woodwind players displayed slightly worse hearing thresholds than did other musicians. Players of large string instruments had the best hearing threshold values. When comparing age groups and gender it was noted that the median hearing thresholds were stable and within 20 dB HL up to the age group of 40-49 years for both females and males."
"11324845","High-frequency (8 to 16 kHz) reference thresholds and intrasubject threshold variability relative to ototoxicity criteria using a Sennheiser HDA 200 earphone.","OBJECTIVE: The first purpose of this study was to determine high-frequency (8 to 16 kHz) thresholds for standardizing reference equivalent threshold sound pressure levels (RETSPLs) for a Sennheiser HDA 200 earphone. The second and perhaps more important purpose of this study was to determine whether repeated high-frequency thresholds using a Sennheiser HDA 200 earphone had a lower intrasubject threshold variability than the ASHA 1994 significant threshold shift criteria for ototoxicity.DESIGN: High-frequency thresholds (8 to 16 kHz) were obtained for 100 (50 male, 50 female) normally hearing (0.25 to 8 kHz) young adults (mean age of 21.2 yr) in four separate test sessions using a Sennheiser HDA 200 earphone.RESULTS: The mean and median high-frequency thresholds were similar for each test session and increased as frequency increased. At each frequency, the high-frequency thresholds were not significantly (p &gt; 0.05) different for gender, test ear, or test session. The median thresholds at each frequency were similar to the 1998 interim ISO RETSPLs; however, large standard deviations and wide threshold distributions indicated very high intersubject threshold variability, especially at 14 and 16 kHz. Threshold repeatability was determined by finding the threshold differences between each possible test session comparison (N = 6). About 98% of all of the threshold differences were within a clinically acceptable range of +/-10 dB from 8 to 14 kHz. The threshold differences between each subject's second, third, and fourth minus their first test session were also found to determine whether intrasubject threshold variability was less than the ASHA 1994 criteria for determining a significant threshold shift due to ototoxicity. The results indicated a false-positive rate of 0% for a threshold shift &gt; or = 20 dB at any frequency and a false-positive rate of 2% for a threshold shift &gt;10 dB at two consecutive frequencies.CONCLUSIONS: This study verified that the output of high-frequency audiometers at 0 dB HL using Sennheiser HDA 200 earphones should equal the 1998 interim ISO RETSPLs from 8 to 16 kHz. Further, because the differences between repeated thresholds were well within +/-10 dB and had an extremely low false-positive rate in reference to the ASHA 1994 criteria for a significant threshold shift due to ototoxicity, a Sennheiser HDA 200 earphone can be used for serial monitoring to determine whether significant high-frequency threshold shifts have occurred for patients receiving potentially ototoxic drug therapy."
"11320877","[Injuries in the throat-nose-ear area by automobile air bags].","BACKGROUND: Airbags are successful in avoiding or in reducing serious injuries caused by motor vehicle accidents. On the other hand airbag deployment has led to a new kind of injuries. Only a few publications about that item exist. The experiences made with two patients after airbag deployment are described. The relevant literature is discussed.PATIENTS: Two patients after airbag injuries were examined. The face of the first patient hit a regularly expanding airbag. Afterwards his nose was obviously deformed. In the other case both front airbags of a car burst triggered by a frontal crash. The symptoms of this patient were painful itching skinlesions in his face, unilateral hearing loss and tinnitus.RESULTS: The first described patient had a clinical and radiological provable fracture of his nasal bone with a frontal impression. The facial skin of the other patient was etched by the filling gas of the airbags. He was also suffering from an acoustic trauma. These cases are compared to other cases found in the literature.CONCLUSIONS: Oto-rhino-laryngological injuries can be caused by airbag deployment, especially by bursting airbags. Beside of outward injuries like dermatological hurts and fractures of the facial skeleton also more serious and life-threatening traumata can occur with damage of the cervical spine and upper airway. Moreover otologic handicaps like temporary or permanent hearing loss, tinnitus, vertigo, otalgia and tympanic membrane perforations are possible consequences."
"11320627","[Underestimation of minor noise-induced hearing loss].",""
"11314916","The human temporary threshold shift after exposure to 60 minutes' noise in an aerobics class.","The potential hazard of noise to hearing is well documented. However, there are some experiences of noise-induced hearing loss (NIHL) that are not so well-known, for example the effects of leisure noise, and in particular, leisure noise experienced during an aerobics class. A preliminary study of the noise level in aerobics classes in the Manchester region was carried out and their mean noise level was found to be 89.6 dB(A) (+/-4.7 dB(A)). Pure tone thresholds in the audible frequency range were obtained from 28 young adult volunteers (mean age 21 years; standard deviation (SD) 2.3 years) and 14 subjects (the 'exposure' group) were then invited to join (but not participate in) an aerobics class (mean noise level 91.8 dB(A) (+/-1.5 dB(A)) for 60 minutes. The noise levels in the aerobics class were monitored throughout the 60 minutes and the subjects did not stray from a small marked area (2 m2). Subjects' hearing thresholds were obtained for a second time, beginning within 2 minutes of the cessation of the noise, and any temporary threshold shifts (TTS) were noted. A second group of 14 subjects (the control group) was invited for a second audiogram after at least 60 minutes, during which time subjects were not exposed to any noise. The data obtained here were analysed and of the 14 subjects in the exposure group all had significant TTS at all frequencies except 1,000 Hz. Subjects in the control group, who had not experienced any noise, showed significantly reduced hearing thresholds (all frequencies; p&gt;0.02), showing evidence of a possible practice effect with audiometric testing."
"11296936","Association of leisure-time noise exposure and hearing loss.","The purpose of this study was to investigate the association of noisy leisure activities with hearing loss. Participants (n=3571) were examined in a population-based study of age-related hearing loss conducted in Beaver Dam, Wisconsin. Hearing thresholds were determined by audiometry. Hearing loss was defined as the pure-tone average of the frequencies 500, 1,000, 2,000, and 4,000 Hz greater than 25 dB HL in either ear. Information regarding exposure to leisure-time noise was obtained by interview. After adjusting for potential confounders, individuals who engaged in leisure activities with average sound levels greater than 90 dBA were significantly more likely to have a hearing loss than participants who did not engage in noisy leisure activities (OR=1.11, 95 per cent CI=1.01-1.22). Individuals who engaged in woodworking were 30 per cent more likely to have a hearing loss than those who had never done woodworking. There was a 6 per cent increased risk of hearing loss for each 5-year period of participation. Health care professionals should consider counseling their patients who engage in noisy leisure activities about the risk of noise-induced hearing loss."
"11257914","Noise-induced hearing loss among textile workers in Lagos metropolis.","A cross-sectional sample of 204 textile workers was selected randomly from all sections (including the non-production areas), and was initially screened to exclude subjects with pathological middle ear as well as those currently working in sections classified as non-noise but who had been exposed to excessive noise in the past. A total of 17 workers were thus excluded leaving 187 who were then assessed by means of air-conduction and bone-conduction audiograms obtained by the use of a manual (medicor-SA 3L), pure-tone audiometer. All audiometric tests were preceded by an otological examination to rule out the presence of any significant aural pathological conditions. The subjects were divided into 3 groups, based on the noise levels observed at their worksites using a Bruel and Kjaer type 2225 (integrating) sound level meter viz: the noise-exposed group (noise levels &gt; 90 dBA); the less-noise-exposed group (noise levels 85-90 dBA); and the non-noise-exposed group (noise levels &lt; 85 dBA). A comparative analysis of the data on hearing threshold levels of the 3 groups showed that the noise-exposed group had significantly (P &lt; 0.05) elevated hearing threshold levels at all frequencies and in each age group, although the maximal threshold shifts were observed at the 4000 Hz frequency. Also, the hearing threshold levels for the noise-exposed group increased with the duration of noise exposure. The study clearly showed the deleterious effects of uncontrolled occupational noise exposure on unprotected workers. A very high prevalence rate of noise-induced hearing loss (79.8%) was recorded for the noise-exposed group. The less-noise-exposed group recorded a comparatively low figure of 11.3%. The weaving section alone recorded the highest prevalence rate of 84.5%, followed very closely by the spinning section with 71.0%. The lowest prevalence rate (2.9%) was recorded for the administrative staff."
"11247239","[Detection of the central hearing defects in persons exposed to industrial noise by duration of the rise and fall of sound signals].","Hearing was studied using speech, audiometer MA-31 and rise and fall of loudness in 365 workers exposed to industrial noise only and 86 workers exposed to noise and dust containing lead. Identification of the front of growing loudness was impaired more in persons exposed to lead-containing dust; therefore they have more serious central hearing defects."
"11240317","Prognosis of acute acoustic trauma: a retrospective study using multiple logistic regression analysis.","OBJECTIVE: The prognosis for acute acoustic trauma (AAT) is difficult to predict. Multiple logistic regression analysis was used in this study to determine which factors were most strongly related to outcome for patients with AAT.METHODS: The study group was comprised of 52 patients (52 ears). Separate analyses were performed on the no change and partial recovery groups, and on the no change and full recovery groups. The following eight factors were examined as explanatory variables, age; number of days before the start of treatment; use of earplugs; drug therapy (adrenocortical hormones, low molecular weight dextrans, and vitamin B12), mean hearing levels at 0.5, 1, and 2 kHz (pure tone average, PTA), and mean hearing levels at 4 and 8 kHz (high tone average, HTA).RESULTS: Factors determined to be most strongly related to outcome were the number of days before the start of treatment, PTA, and HTA. No significant relation to outcome was determined for the five following factors, age; use of earplugs; and drug therapy (adrenocortical hormones, low molecular weight dextrans, and vitamin B12).CONCLUSION: Our results will increase the ability to prognosticate the outcome for AAT."
"11196097","[Danger from exploding fireworks and blank firearms].","Explosive amusement and deterrent articles such as New Year's Eve cannons and rockets, toy pistols, and blank guns are not at all harmless items. Their potential dangerousness is often extremely underestimated. Two damaging mechanisms are important: during explosions, high pressures and temperatures develop and a considerable sound pressure level can be measured. If the explosion happens near the human body (intentionally or inadvertently), not only superficial lesions can occur, but also (mainly due to contact shots) serious, deep-seated tissue damage, especially in the head and neck region with its endangered sense organs such as eye and ear, the vessels and nerves supplying the brain, the speech- and voice-forming apparatus, and in particular the face, can be the consequence. Their mutilation can lead to serious and extensive interpersonalchanges. Accidents are published in the relevant otological and forensic medical papers, but nevertheless it seems important to us to point out the dangerousness of these readily available items."
"10753434","Tinnitus program at Brasília University Medical School.","Over the last 6 months, all patients seen at the otologic clinic of Brasília University Medical School answered a questionnaire designed to identify and describe the symptom of tinnitus. A total of 500 patients reported and described this symptom. They underwent physical examination, laboratory tests and audiological evaluation. In their order of frequency, presbycusis, chronic otitis media, otosclerosis, acoustic trauma, Menière's disease, ototoxicity, and vestibular schwannoma were found. Tinnitus was rated as minor in 81%, moderate in 18%, and severely disabling in 1%. Those who requested treatment for tinnitus were treated medically. Central vasodilators, vestibular suppressants, calcium channel blockers, anticholinergic drugs, anticonvulsant drugs, and gingko biloba were used with variable results. Tinnitus maskers were not used, but hearing prostheses were fitted when indicated. Treatment failed in the 1% with severe disabling tinnitus, and they were entered in a double-blind, randomized protocol for intratympanic dexamethasone injection. Under topical anesthesia, 0.2 ml of a 4-mg/ml dexamethasone solution (0.8 mg per injection) or 0.2 ml of normal saline was injected just posterior to the umbo. Patients remained supine for 20 minutes with the injected ear up and received four injections at 1-week intervals. Preliminary results are reported. Tinnitus is a very frequent symptom among our otologic patients, but most of them would not mention the symptom spontaneously, probably because for 81% it was mild. Curiously, the 5% of the severely disabling type tend to exhibit no clear cause, whereas the mild and moderate cases usually have an identifiable etiology."
"12488935","[Noise-induced hearing loss and high blood pressure among city bus drivers].","OBJECTIVE: To estimate the prevalence of occupational noise-induced hearing loss and arterial hypertension among city bus drivers.METHODS: A cross-sectional study was carried out on a probability random sample of 108 city bus drivers taken out of a total of 1,529 estimated professionals in the city of Campinas, Brazil, in 1991. Drivers were interviewed using questionnaires on job history, shift work and vacation schedules and underwent clinical and laboratory examinations including measures of blood pressure, pure-tone audiometry, speech audiometry, and anthropometric data analysis after an informed consent was obtained.RESULTS: The prevalence of noise-induced hearing loss was 32.7%. According to Merluzzi's classification, 91.2% (31 cases) were classified as first and second-degree losses and the most affected frequencies were 6 kHz in 61.3%, and 4 kHz in 38.7%. There were no differences in the laterality of the first affected ear. The prevalence of arterial hypertension was 13.2% (PAD &gt; or =90 mmHg; PAS &gt; or =140 mmHg).CONCLUSIONS: The risk of noise-induced hearing loss was greater for drivers in job for more than 6 years, after controlling for age-related hearing loss. An odds ratio of 19.25 was found for those aged 45 or more (1.59&lt;OR&lt;386.75; p&lt;0.01)."
"12433419","Linear and nonlinear transient evoked otoacoustic emissions in humans exposed to noise.","Transient evoked otoacoustic emissions (TEOAEs) have been analyzed in a population of 134 ears, divided into three classes: (1) nonexposed ears in bilaterally normal hearing subjects, (2) audiometrically normal ears of subjects exposed to noise and affected by unilateral high-frequency (f&gt;3 kHz) hearing loss in the contralateral ear, and (3) the contralateral impaired ears of the exposed subjects. The statistical distributions of global and spectral signal-to-noise ratio (SNR) were analyzed. TEOAEs were recorded both in the linear and nonlinear acquisition mode to evaluate the effectiveness of two standard averaging techniques with respect to their sensitivity to the early effects of noise exposure. Good discrimination between nonexposed and exposed ears was obtained using either the linear or the nonlinear mode. Despite its intrinsically higher SNR, the linear mode is not more sensitive than the nonlinear mode for this purpose because it is not possible to find a window for effectively cancelling the linear artifact while keeping a suitable sensitivity to the short-latency high-frequency aspect of the response. Moreover, with respect to another measurable parameter, the TEOAE latency, good discrimination is obtained only by using the nonlinear mode because, again, the linear artifact masks the high-frequency TEOAE response."
"12400130","[Transcranial electrostimulation in the treatment of occupational hypoacusis].","The device Transair-01 was used for transcranial electrostimulation (three courses) in 83 patients with occupational hypoacusis caused by intensive noise. The acoustic function examination with speech and pure tone threshold audiometry showed hearing improvement in the majority of the patients, especially in mild and moderate hypoacusis. Hearing improved by one degree."
"12186037","Distribution of risk factors for hearing loss: implications for evaluating risk of occupational noise-induced hearing loss.","This paper presents an analysis of hearing threshold levels among 2066 white male workers employed in various U.S. industries studied in the 1968-72 NIOSH Occupational Noise and Hearing Survey (ONHS). The distribution of hearing threshold levels (HTL) is examined in relation to various risk factors (age, prior occupational noise, medical conditions) for hearing loss among a population of noise exposed and control (low noise-exposed) industrial workers. Previous analyses of a subset of these data from the ONHS focused on 1172 highly &quot;screened&quot; workers. An additional 894 male workers (609 noise-exposed and 285 controls), who were excluded for various reasons (i.e., nonoccupational noise exposure, otologic or medical conditions affecting hearing, prior occupational noise exposure) have been added to examine hearing loss in an unscreened population. Data are analyzed by age, duration of exposure, and sound level (8-h TWA) by individual test frequency. Results indicate that hearing threshold levels are higher among unscreened noise-exposed and control workers relative to screened workers. Analysis of risk factors such as nonoccupational noise exposure, medical conditions, and type of industry among unscreened controls indicated that these factors were not significantly associated with increased mean HTLs or risk of material impairment over and above what is expected due to age. Age-specific mean hearing threshold levels (and percentiles of the distribution) among the unscreened ONHS control population may be used as a comparison population of low-noise exposed white male industrial workers for evaluating the effectiveness of hearing conservation programs for workers less than 55 years of age. To make valid inferences regarding occupational noise-induced hearing loss, it is important to use hearing data from reference (control) populations that are similar with respect to the degree of subject screening, type of work force (blue vs white collar), and the distribution of other risk factors for hearing loss."
"12080629","[Lightening-induced injury of the air. Lightening-induced tympanic membrane perforation left with subsequent temporary pancochlear inner ear hearing loss as well as left-sided tinnitus].",""
"12033636","Hearing threshold levels for an otologically unscreened, non-occupationally noise-exposed population in Sweden.","The aim of this study was to investigate the hearing threshold levels (HTL) of an otologically unscreened population in Sweden. The results are compared to other studies of otologically unscreened populations, and a new mathematical model of hearing threshold levels as a function of age is presented. The subjects were males and females aged from 19 to 81 years, selected from the province of Ostergötland in Sweden. The test battery included otoscopy, tympanometry, pure-tone audiometry, and a questionnaire. Subjects exposed to occupational noise were excluded, and in total 603 persons were included in the analysis. The regression analysis resulted in different hyperbolic tangent functions with four parameters: HTL=A+B x tanh(C x age+D)."
"11987497","[Hearing disability in relation to audiometric threshold values: hypothesis on the determination of the onset of hearing loss].","BACKGROUND: The term auditory disability (AD) means the presence of auditory symptoms due to hearing loss. Until now the audiometric threshold cut-off between the presence or absence of AD was not clear.OBJECTIVES: In this study we attempted to define the value of audiometric threshold that could be considered as the limit between the presence or absence of weakness of auditory function, considered as the threshold as the 95th percentile of subjects that did not report AD.METHODS: The study group consisted of 1641 males, 891 normally hearing and 750 affected by noise-induced hearing loss (NIHL) Each subject was submitted to a questionnaire specifically created in order to determine the presence of AD.RESULTS: Statistical analysis confirmed the reliability of answers to items. AD was present in 577 subjects, not all affected by NIHL. Audiometric threshold and age correlated significatively with the degree of AD.CONCLUSIONS: The results obtained allowed the audiometric threshold values to be determined at the 95th percentile of subjects who did not report AD, in relation to the average of frequencies normally used in hearing loss evaluation."
"11936172","Hearing loss and hearing handicap in users of recreational firearms.","This investigation sought to establish the prevalence of hearing loss and hearing handicap in a population of 232 recreational firearm users. Hearing handicap was calculated based on four methods using pure-tone threshold data from the American Academy of Ophthalmology and Otolaryngology, American Academy of Otolaryngology-Head and Neck Surgery, National Institute of Occupational Safety and Health, and American Speech-Language and Hearing Association in addition to the self-report Hearing Handicap Inventory for Adults-Screener (HHIA-S). Subjects (45 female and 187 male) ranging in age from 13 to 77 years (mean = 40 years, SD = 15.1) completed a short questionnaire regarding demographics and shooting practices followed by pure-tone air audiometry at Occupational Safety and Health Administration test frequencies of 500 to 6000 Hz. A total of 177 who exhibited varying degrees of hearing loss also received a face-to-face administration of the HHIA-S. Audiometric and HHIA-S results revealed that both high-frequency hearing loss and hearing handicap varied significantly as functions of age and occupation. Significant gender effects were observed audiometrically but not as a function of hearing handicap. HHIA-S scores varied significantly as a function of high-frequency (1000-4000 Hz) hearing loss. Correlation coefficients between the four different pure-tone methods of calculating hearing handicap and the self-reported HHIA-S were highest for pure-tone methods that do not employ 500 Hz in the calculation."
"11903364","The Audioscan: a high frequency resolution audiometric technique and its clinical applications.","The Audioscan is a form of high definition audiometry based on iso-hearing level frequency sweeps, which was developed by Meyer-Bisch in 1990. Compared with traditional tone audiometry, it sweeps across the preset frequency range at a predetermined sweep rate and provides a continuous audiometric curve. Because the device has a maximum frequency range of 125-16 000 Hz with 64 frequencies per octave, the Audioscan method can, theoretically, give 64 times as many values as fixed-frequency audiometry, which may give greater accuracy and sensitivity. An advantage of this is its capacity to detect mild audiometric deficits such as narrow notches situated between the frequencies normally tested. These may represent very limited auditory lesions, at a stage when they cannot be detected by routine audiological methods. Thus, the Audioscan method can give not only a detailed audiometric curve, but also provide important indicators of mild auditory dysfunction. The Audioscan device (e.g. Essilor model) is commercially available for clinical purpose. It is a software-based system, which can also be used for pure tone audiometry and Békésy audiometry. This paper reviews the general aspects of the Audioscan technique and current applications for detecting auditory dysfunction. This would be valuable to provide some guidelines on the Audioscan assessment, and contribute to a clarification of the clinical application of Audioscan and facilitate further research."
