"PMID","Title","abstract"
"12227672","Audiometric findings in workers exposed to low levels of styrene and noise.","Audiometry and exposure measurements were conducted on workers from fiberglass and metal products manufacturing plants and a mail distribution terminal (N = 313). Workers exposed to noise and styrene had significantly worse pure-tone thresholds at 2, 3, 4, and 6 kHz when compared with noise-exposed or nonexposed workers. Age, noise exposure, and urinary mandelic acid (a biologic marker for styrene) were the variables that met the significance level criterion in the multiple logistic regression. The odds ratios for hearing loss were 1.19 for each increment of 1 year of age (95% confidence interval [CI], 1.11-1.28), 1.18 for every decibel &gt;85 dB(A) of noise exposure (95% CI, 1.01-1.34), and 2.44 for each millimole of mandelic acid per gram of creatinine in urine (95% CI, 1.01-5.89). Our findings suggest that exposure to styrene even below recommended values had a toxic effect on the auditory system."
"12186037","Distribution of risk factors for hearing loss: implications for evaluating risk of occupational noise-induced hearing loss.","This paper presents an analysis of hearing threshold levels among 2066 white male workers employed in various U.S. industries studied in the 1968-72 NIOSH Occupational Noise and Hearing Survey (ONHS). The distribution of hearing threshold levels (HTL) is examined in relation to various risk factors (age, prior occupational noise, medical conditions) for hearing loss among a population of noise exposed and control (low noise-exposed) industrial workers. Previous analyses of a subset of these data from the ONHS focused on 1172 highly &quot;screened&quot; workers. An additional 894 male workers (609 noise-exposed and 285 controls), who were excluded for various reasons (i.e., nonoccupational noise exposure, otologic or medical conditions affecting hearing, prior occupational noise exposure) have been added to examine hearing loss in an unscreened population. Data are analyzed by age, duration of exposure, and sound level (8-h TWA) by individual test frequency. Results indicate that hearing threshold levels are higher among unscreened noise-exposed and control workers relative to screened workers. Analysis of risk factors such as nonoccupational noise exposure, medical conditions, and type of industry among unscreened controls indicated that these factors were not significantly associated with increased mean HTLs or risk of material impairment over and above what is expected due to age. Age-specific mean hearing threshold levels (and percentiles of the distribution) among the unscreened ONHS control population may be used as a comparison population of low-noise exposed white male industrial workers for evaluating the effectiveness of hearing conservation programs for workers less than 55 years of age. To make valid inferences regarding occupational noise-induced hearing loss, it is important to use hearing data from reference (control) populations that are similar with respect to the degree of subject screening, type of work force (blue vs white collar), and the distribution of other risk factors for hearing loss."
"12033636","Hearing threshold levels for an otologically unscreened, non-occupationally noise-exposed population in Sweden.","The aim of this study was to investigate the hearing threshold levels (HTL) of an otologically unscreened population in Sweden. The results are compared to other studies of otologically unscreened populations, and a new mathematical model of hearing threshold levels as a function of age is presented. The subjects were males and females aged from 19 to 81 years, selected from the province of Ostergötland in Sweden. The test battery included otoscopy, tympanometry, pure-tone audiometry, and a questionnaire. Subjects exposed to occupational noise were excluded, and in total 603 persons were included in the analysis. The regression analysis resulted in different hyperbolic tangent functions with four parameters: HTL=A+B x tanh(C x age+D)."
"11936172","Hearing loss and hearing handicap in users of recreational firearms.","This investigation sought to establish the prevalence of hearing loss and hearing handicap in a population of 232 recreational firearm users. Hearing handicap was calculated based on four methods using pure-tone threshold data from the American Academy of Ophthalmology and Otolaryngology, American Academy of Otolaryngology-Head and Neck Surgery, National Institute of Occupational Safety and Health, and American Speech-Language and Hearing Association in addition to the self-report Hearing Handicap Inventory for Adults-Screener (HHIA-S). Subjects (45 female and 187 male) ranging in age from 13 to 77 years (mean = 40 years, SD = 15.1) completed a short questionnaire regarding demographics and shooting practices followed by pure-tone air audiometry at Occupational Safety and Health Administration test frequencies of 500 to 6000 Hz. A total of 177 who exhibited varying degrees of hearing loss also received a face-to-face administration of the HHIA-S. Audiometric and HHIA-S results revealed that both high-frequency hearing loss and hearing handicap varied significantly as functions of age and occupation. Significant gender effects were observed audiometrically but not as a function of hearing handicap. HHIA-S scores varied significantly as a function of high-frequency (1000-4000 Hz) hearing loss. Correlation coefficients between the four different pure-tone methods of calculating hearing handicap and the self-reported HHIA-S were highest for pure-tone methods that do not employ 500 Hz in the calculation."
"11915232","Noise attenuation characteristics of a foam type earplug measured using a dummy head.","The attenuation characteristics of the earplug using a dummy head (KEMAR; Knowles Electronics Manikin for Acoustic Research) were measured, when it was exposed to pure tones or broadband noises at three different sound pressure levels (SPLs) of 70, 80 and 90 dB SPL in the 'wide frequency range from 250 to 20 k Hz. We ascertained the satisfactory capacity of noise attenuation except for from 10 k to 14 k Hz. The noise attenuation level increased with frequency until 2 k Hz, became almost constant until 8 k Hz, then decreased at around 10 k to 14 k Hz, and recovered in the range from 16 k to 20 k Hz. The frequency characteristics were identical among three different sound pressure levels and almost identical between pure tones and broadband noises. The change of frequency characteristics affected by the depth of the earplug that was inserted into the artificial ear canal of the KEMAR was also investigated. Measured sound pressure level by the builetin microphone in the KEMAR revealed a region in which the measured sound pressure levels were relatively higher around 10 k Hz. The frequency of the region moved higher when the earplug was inserted more deeply. Therefore it was considered that this phenomenon was related to the resonance frequency of the cylinder-like cavity made between the end section of the earplug and the diaphragm of the built-in microphone."
"14689639","A comparison between middle latency responses and late auditory evoked potentials for approximating frequency-specific hearing levels in medicolegal patients with occupational hearing loss.","To evaluate the medicolegal relevance of middle latency responses for objectively approximating frequency-specific hearing levels in subjects with occupational hearing loss, we compared the middle latency response with the cortical response in 22 reliable subjects who had noise-induced hearing loss and were submitting claims for compensation and 21 subjects who had noise-induced hearing loss but were exaggerating the level of this loss and also were submitting claims for compensation. Middle latency components of auditory evoked potentials, especially the time-saving 40-Hz response, seem efficient and reliable for evaluating the true pure-tone thresholds (1, 2, and 3 kHz). A good correlation exists between the 40-Hz response threshold and the slow vertex response (SVR) threshold (long latency). Both also show a fairly close correlation with behavioral thresholds in cooperating subjects. However, in most cases, the 40-Hz response is less sensitive (mode of difference, 10 dB) than is the SVR. As middle latency response audiometry is not actually a time-saving procedure in comparison with cortical evoked response audiometry and as it seems less sensitive than the SVR for approximating the true threshold, the use of middle latency response audiometry seems best limited to situations in which a control or a confirmation of the SVR is wanted. Further information about the sensitivity of middle latency response to drug effects and to subject wakefulness (specifically, whether the patient is more or less sleepy) is expected."
"14689614","Cortical evoked response audiometry thresholds and neuroleptic, sedative, hypnotic drugs.","Cortical evoked response audiometry is adequate for approximating hearing threshold levels with frequency specificity when the psychoacoustic responses lack reliability and reproducibility (compensation claim). It is well-known that control of wakefulness is essential for the reliability of slow vertex responses (SVR). Therefore, sedative, hypnotic, and neuroleptic drugs are supposed to have possible adverse effects on the detection of SVR. In contrast, brainstem evoked responses (BER) have proved not to be significantly affected by therapeutic doses of these compounds. The purpose of our study was to assess the reliability of SVR-threshold definition in subjects taking neuroleptic, sedative, and hypnotic drugs. Fifteen subjects examined for occupational hearing loss at the Fund for Occupational Diseases in Brussels and regularly taking one or several of these drugs were compared with 27 comparable controls. In each subject the auditory thresholds were defined with both techniques: SVR (1, 2, and 3 kHz) and BER (clicks). A highly significant difference is observed between the two groups: In the group receiving drugs, the SVR threshold for 3 kHz is 12.1 dB (average) higher than the BER threshold, whereas in the group without drugs, the SVR threshold for 3 kHz is 7.77 dB (average) lower than the BER threshold. In the drug group, large interindividual differences are observed. It may be concluded that the use of neuroleptics, sedatives, and hypnotics renders the auditory threshold definition with SVR completely unreliable. In using SVR for medicolegal threshold definition, controlling the 3-kHz threshold with BER always is necessary."
"14665806","The immediate retest in temporary threshold shift audiometry.",""
"14618174","[Hearing loss caused by noise, otitis and head injuries].","BACKGROUND: Results from a recent study of the population in Nord-Trøndelag County are described and estimates given of the magnitude of hearing loss associated with occupational and leisure noise exposure, recurrent ear infections and head injury.MATERIAL AND METHODS: Self reported exposure data were collected by questionnaires and hearing acuity was measured by pure tone audiometry. There were complete data from 50 132 subjects above the age of 19. Effects of various risk factors were estimated using multivariate methods.RESULTS: Noise, ear infections and head injury explained 1-6% of the variance (varying with age, sex and frequency range), apart from what could be explained by age alone (30-58%). The strongest effects were from occupational noise and impulse noise (gun blasts) among middle-aged and older men. Only moderate effects of noise could be detected among women. No effects of amplified music or use of personal stereo players could be demonstrated. There were clear effects of recurrent ear infections and head injury.INTERPRETATIONS: With the possible exception of substantial effects of recurrent ear infections and impulse noise, our results give grounds for somewhat more optimism than most previous results about risk factors for hearing loss."
"14606597","Correlation between blood group and noise-induced hearing loss.","OBJECTIVE: To investigate the correlation between blood group and noise-induced hearing loss (NIHL).MATERIAL AND METHODS: The study was conducted in 176 factory workers who had been exposed to a noise level of 85-90 dB for 8 h a day for a period of &gt; or = 10 years. Pure-tone audiometric measurements were performed in a standard silent room. The blood groups of the workers were obtained from the factory files.RESULTS: NIHL was found in 23 (32.0%), 35 (58.3%), 10 (38.5%) and 7 (38.9%) persons with blood groups A, O, B and AB, respectively. NIHL was determined to be significantly more frequent in workers with blood group O.CONCLUSION: We suggest that people with blood group O are more prone to develop NIHL."
"14502772","Perceived and measured hearing ability in construction laborers and farmers.","BACKGROUND: Construction and farming are characterized by small independently operated enterprises; few are included in hearing loss prevention programs. This study describes perceived and measured hearing ability among construction laborers and farmers in order to further the Healthy People 2010 goal to reduce noise-induced hearing loss (NIHL).METHODS: Construction laborers (n = 147) and farmers (n = 150) had screening audiograms at their workplace and a farm show, respectively. The relationship of the audiograms with a one-item measure of perceived hearing ability was explored using non-parametric statistics.RESULTS: At the 4,000 Hz frequency, indicative of NIHL, a high percentage of both groups exhibited hearing loss greater than 25 dB: laborers 53%, farmers 67%. Perceived hearing ability was significantly worse (P &lt; 0.05) for workers with a measured hearing loss. The sensitivities of perceived hearing loss compared to audiometry ranged from 0.30 to 0.72 suggesting that perceived hearing loss was not a good indicator of actual hearing loss in this sample.CONCLUSIONS: The poor relationship between perceived and actual hearing loss in this study suggests that best practice requires inclusion of audiometric screening as part of a complete hearing loss prevention program. Future development of an improved instrument to measure perceived hearing ability may be useful in assessing this dimension of hearing."
"12941983","[Findings of standard and high-frequency audiometry in workers exposed to occupational noise for long durations].","OBJECTIVES: Changes in hearing thresholds were determined by standard and high-frequency audiometry in subjects exposed to occupational noise for long durations.PATIENTS AND METHODS: Hearing thresholds were measured between 250 and 16000 Hz frequencies by standard and high-frequency audiometry in 64 male workers (mean age 42 years; range 31 to 55 years) of a hydroelectric power plant and in 30 age- and sex-matched controls with no hearing problems. The workers were divided into three groups according to the noise level and into four groups according to the duration of exposure.RESULTS: The mean hearing thresholds of workers showed significant increases in all frequencies from 4000 to 16000 Hz (p&lt;0.005), the most affected frequencies being 4000, 6000, 14000, and 16000 Hz (p&lt;0.0005). Increases in hearing thresholds were significantly correlated with the noise level and duration of exposure to noise (p&lt;0.05).CONCLUSION: The results suggest that high-frequency audiometry should be used together with standard audiometry in the detection and follow-up of individuals who are at potential risks for hearing losses."
"12937701","[Hearing health of workers exposed to noise and insecticides].","OBJECTIVE: To examine the peripheral auditory disorders in a group of workers exposed to organophosphate and pyrethroid insecticides, used in vector control campaigns.METHODS: The prevalence study examined a population of 98 individuals who sprayed insecticides in campaigns for the prevention of Dengue, Chagas disease and Yellow fever. The sampling approach was finalistic, and included the workers in a health district of Pernambuco, during the year 2000. A questionnaire was used to collect data on occupational and non-occupational risks, safety measures utilized, family history of auditory problems and health symptoms. Previous noise exposure history was also investigated, since noise can be a confounding factor for hearing loss. Hearing sensitivity and middle ear function were assessed by pure tone audiometry.RESULTS: Among those exposed to insecticides, 63.8% demonstrated a hearing loss. For the group of workers exposed to both noise and insecticides, hearing loss was observed in 66.7% of the cases. The median exposure time necessary to detect high-frequency losses was 3.4 years for workers exposed to both agents and 7.3 years for workers exposed to insecticides only. Hearing thresholds were poorest among workers exposed to both agents. Auditory damage for those with combined exposures to the two factors was more severe than the hearing losses observed among those exposed only to insecticides.CONCLUSIONS: There is evidence that exposure to insecticides was associated with peripheral sensorioneural hearing loss and that noise exposure can potentiate the ototoxic effects of insecticides. It is necessary to evaluate this possible association through epidemiological studies."
"12890658","Occupational toluene exposure and auditory function: results from a follow-up study.","The ototoxicity of occupational exposure to toluene below 50 p.p.m. was investigated in a longitudinal study over 5 yr with four repeated examinations starting with 333 male workers from rotogravure printing plants. Past lifetime weighted average exposures (LWAE) to toluene and noise were determined from individual work histories; recent individual exposures were measured 10 times during the study (toluene, active sampling; noise, stationary measurements). The auditory thresholds were measured with pure tone audiometry. The mean LWAE exposures to toluene and noise were 45 +/- 17 p.p.m. plus 82 +/- 7 dB(A) for printers (high toluene intensity) and 10 +/- 7 p.p.m. plus 82 +/- 4 dB(A) for end-processors (low toluene intensity). The mean current exposures to toluene and noise during the study were 26 +/- 20 p.p.m. plus 81 +/- 4 dB(A) for printers and 3 +/- 3 p.p.m. plus 82 +/- 4 dB(A) for end-processors. Repeated measurement analyses (grouping factors: toluene intensity, exposure duration and noise intensity) and logistic regressions did not reveal significant effects of toluene intensity, of exposure duration and of interactions between toluene intensity and noise intensity. The stratification dependent on noise intensity itself [79 +/- 3 versus 84 +/- 1 dB(A)] was significantly associated with the auditory thresholds. Regarding the missing toluene effects, it was concluded that the threshold level for developing a hearing loss as a result of occupational toluene exposure might be above the actual limit of 50 p.p.m."
"12768684","[Application of extended high frequency audiometry in the early diagnosis of noise--induced hearing loss].","OBJECTIVE: To assess the application of 10-20 kHz audiometry in early diagnosis of noise-induced hearing loss and to explore the relationship between hearing loss and subjects' age, the exposure time as well as the noise level.METHODS: One thousand workers with noise exposure history were examined by pure tone audiometry(0.5-20 kHz). One hundred and twenty normal subjects served as the control group.RESULTS: The noise levels at working sites ranged from 95 to 115dB(A). Compared with the control group, noise-exposed subjects showed minor changes in the thresholds from 0.5 to 6 KHz, whereas the thresholds were elevated in the high frequency range of 10-16 kHz (P &lt; 0.001). The incidence of ears without any response to the maximum output at the frequency range of 14 to 20 kHz was much higher (P &lt; 0.01) than that of the control group. In the animals exposed to noise, the thresholds of 10-18 kHz increased with the aging and with increase of working time (6-10 years), but there were no significant differences among subjects exposed to the noises at different levels(P &gt; 0.05).CONCLUSION: In noise-exposed ears, the occurrence of threshold changes in the high frequency range (10 to 20 kHz) is earlier than that in the low frequency range (0.5 to 6 kHz). Aging and working time also affect the 10-20 kHz hearing thresholds. The lack of responses to maximum output and the changes in thresholds in the high frequency range (10-20 kHz) can be used as indices for the diagnosis of early noise-induced hearing loss and for the assessment of the susceptibility of the subject to noise damage."
"12678933","Factors affecting the use of hearing protectors in a population of printing workers.","This study examined the reasons offered by rotogravure printing workers from São Paulo, Brazil, for not consistently using hearing protectors. The study group was comprised of 124 workers exposed to various levels of noise. Data on work history, psychosocial aspects of their job, medical history, present health, stress, occupational and non-occupational exposures to noise or chemicals and lifestyle factors were collected through an interview. The participants underwent pure-tone audiometry and had their noise exposures assessed. Seventy-nine workers of a total of 124 noise-exposed (64%) indicated that they wore hearing protectors, but only 16 (20%) of that subgroup stated that they wore the device all the time when noise-exposed. The variables significantly associated with the decision for not consistently wearing hearing protectors included interference with communication, interference with job performance, comfort issues, and self-perception of hearing condition."
"12641392","Hearing loss induced by noise, ear infections, and head injuries: results from the Nord-Trøndelag Hearing Loss Study.","Pure-tone audiometry was administered to the adult population in Nord-Trøndelag County, Norway, 1995-97. The 51,975 participants also provided questionnaire information about occupational and leisure noise exposure, previous ear infections, and head injury. Values averaged over both ears were calculated for low (250 and 500 Hz), middle (1 and 2 kHz) and high frequencies (3, 4, 6 and 8 kHz). The aim was to estimate the magnitude of hearing loss associated with various types of exposure by age and sex. Noise, ear infections and head injury explained 1-6% of the variance in hearing loss (varying with age, sex, and frequency range), in addition to what could be explained by age alone (30-58%). Only moderate effects of noise could be detected among women. The upper tenth percentile regarding occupational noise among men older than 44 years had on average an 8-9-dB high-frequency loss, adjusted for other predictors. Exposure to impulse noise (hunting, sports shooting) caused a 7-8-dB high-frequency loss in the same group. No significant effects of frequent use of personal stereo players or regular attendance at discotheques or rock concerts could be demonstrated. There were clear effects of recurrent ear infections and head injury."
"12597181","Evaluation of the risk of noise-induced hearing loss among unscreened male industrial workers.","Variability in background risk and distribution of various risk factors for hearing loss may explain some of the diversity in excess risk of noise-induced hearing loss (NIHL). This paper examines the impact of various risk factors on excess risk estimates of NIHL using data from the 1968-1972 NIOSH Occupational Noise and Hearing Survey (ONHS). Previous analyses of a subset of these data focused on 1172 highly &quot;screened&quot; workers. In the current analysis, an additional 894 white males (609 noise-exposed and 285 controls), who were excluded for various reasons (i.e., nonoccupational noise exposure, otologic or medical conditions affecting hearing, prior occupational noise exposure) have been added 2066) to assess excess risk of noise-induced material impairment in an unscreened population. Data are analyzed by age, duration of exposure, and sound level (8-h TWA) for four different definitions of noise-induced hearing impairment, defined as the binaural pure-tone average (PTA) hearing threshold level greater than 25 dB for the following frequencies: (a) 1-4 kHz (PTA1234), (b) 1-3 kHz (PTA123), (c) 0.5, 1, and 2 kHz (PTA512), and (d) 3, 4, and 6 kHz (PTA346). Results indicate that populations with higher background risks of hearing loss may show lower excess risks attributable to noise relative to highly screened populations. Estimates of lifetime excess risk of hearing impairment were found to be significantly different between screened and unscreened population for noise levels greater than 90 dBA. Predicted age-related risk of material hearing impairment in the ONHS unscreened population was similar to that predicted from Annex B and C of ANSI S3.44 for ages less than 60 years. Results underscore the importance of understanding differential risk patterns for hearing loss and the use of appropriate reference (control) populations when evaluating risk of noise-induced hearing impairment among contemporary industrial populations."
"12592917","Effects of occupational ultrasonic noise exposure on hearing of dental hygienists: a pilot study.","PURPOSE: The purpose of this case-control study was to determine whether long-term ultrasonic noise exposure via the dental office environment is related to dental hygienists' hearing status.METHODS: Registered dental hygienists (N = 698) who live in the Hampton Roads areas of Virginia were mailed a Dental Hygiene Work History Questionnaire to determine who would meet the inclusion criteria and would be willing to participate in the study. Consenting subjects were categorized into one of two groups, according to ultrasonic scaler usage rate, and matched on age. Persons with known hearing loss due to infection, disease, or congenital defect were excluded from the study. The final sample consisted of 20 dental hygienists with a high ultrasonic usage rate and a matched group of 20 dental hygienists who had a low ultrasonic usage rate. Once the groups were formed, a certified audiologist tested subjects' hearing in each ear via the pure-tone audiometer. Audiometric data were analyzed using the analysis of variance for repeated measures procedure to determine if degree of ultrasonic scaler noise exposure in the dental office environment was significantly related to hearing status in these dental hygienists.RESULTS: Results revealed that the right and left ears were not statistically different in the hearing threshold levels, regardless of group status. However, there was a significant difference in the high ultrasonic usage group and the low ultrasonic usage group at the 3000 Hz. No differences were found at the frequencies of 500, 1000, 2000, 4000, 6000, and 8000 Hz.CONCLUSIONS: Based on these outcomes, the ultrasonic scaler is not considered to have a negative effect on the hearing of dental hygienists at 500, 1000, 2000, 4000, 6000, and 8000 Hz, but may be related to hearing loss at 3000 Hz. Ultrasonic noise may in fact be affecting dental hygienists' hearing at 3000 Hz, but loss of hearing observed at the higher frequencies may be attributed to other unidentified factors present in both groups."
