"PMID","Title","abstract"
"19831129","Detection of cognitive impairment and dementia using the animal fluency test: the DECIDE study.","OBJECTIVES: To evaluate the performance of a one-minute screening test measured against a validated 10-minute screening test for mild cognitive impairment (MCI) in detecting CI in patients aged &gt; or = 65 years with two or more vascular risk factors (VRF).METHODS: Patients (n=1523) aged 65 years or older without documented CI symptoms or dementia with two or more VRF participated in this study set in Canadian primary care practice. Baseline data was collected, followed by the 1-minute animal fluency (AF) test and the 10-minute Montreal Cognitive Assessment (MoCA). Physicians (n=122) completed case reports during patient interviews and reported their diagnostic impression. AF test sensitivity, specificity, and accuracy in predicting a positive MoCA was assessed.RESULTS: Study sample mean age was 79.7 years, 55% were female, 97.6% were Caucasian and 75% had &lt; or = 12 years of education. The AF test and MoCA detected CI in 52 and 56 percent of the study population, respectively. The AF test demonstrated sensitivity, specificity, and accuracy in predicting a positive MoCA of 67 percent each. Physicians diagnostic impression of MCI was reported for 37% of patients, and of dementia for 6%.CONCLUSION: In an elderly population with at least two VRF, using AF can be useful in detecting previously unknown symptoms of CI or dementia. Screening for CI in this high risk population is warranted to assist physician recognition of early CI. The short AF administration time favours its incorporation into clinical practice."
"19772593","Quantitative gait analysis under dual-task in older people with mild cognitive impairment: a reliability study.","BACKGROUND: Reliability of quantitative gait assessment while dual-tasking (walking while doing a secondary task such as talking) in people with cognitive impairment is unknown. Dual-tasking gait assessment is becoming highly important for mobility research with older adults since better reflects their performance in the basic activities of daily living. Our purpose was to establish the test-retest reliability of assessing quantitative gait variables using an electronic walkway in older adults with mild cognitive impairment (MCI) under single and dual-task conditions.METHODS: The gait performance of 11 elderly individuals with MCI was evaluated using an electronic walkway (GAITRite System) in two sessions, one week apart. Six gait parameters (gait velocity, step length, stride length, step time, stride time, and double support time) were assessed under two conditions: single-task (sG: usual walking) and dual-task (dG: counting backwards from 100 while walking). Test-retest reliability was determined using intra-class correlation coefficient (ICC). Gait variability was measured using coefficient of variation (CoV).RESULTS: Eleven participants (average age = 76.6 years, SD = 7.3) were assessed. They were high functioning (Clinical Dementia Rating Score = 0.5) with a mean Mini-Mental Status Exam (MMSE) score of 28 (SD = 1.56), and a mean Montreal Cognitive Assessment (MoCA) score of 22.8 (SD = 1.23). Under dual-task conditions, mean gait velocity (GV) decreased significantly (sGV = 119.11 +/- 20.20 cm/s; dGV = 110.88 +/- 19.76 cm/s; p = 0.005). Additionally, under dual-task conditions, higher gait variability was found on stride time, step time, and double support time. Test-retest reliability was high (ICC&gt;0.85) for the six parameters evaluated under both conditions.CONCLUSION: In older people with MCI, variability of time-related gait parameters increased with dual-tasking suggesting cognitive control of gait performance. Assessment of quantitative gait variables using an electronic walkway is highly reliable under single and dual-task conditions. The presence of cognitive impairment did not preclude performance of dual-tasking in our sample supporting that this methodology can be reliably used in cognitive impaired older individuals."
"19582760","Pilot study of a three-step diagnostic pathway for young and old patients with Parkinson's disease dementia: screen, test and then diagnose.","OBJECTIVE: To pilot a three-step diagnostic model for young and old patients with Parkinson's disease dementia (PDD).METHODS: Prospective investigator-blinded study. We developed a screening questionnaire for patients with Parkinson's disease (PD) and their caregivers. Further, patients were subjected to three screening instruments (Montreal Cognitive Assessment (MoCA), Frontal Assessment Battery (FAB), Addenbrooke's Cognitive Examination-revised (ACE-R) and a detailed neuropsychological examination (NPE). Based on the NPE, patients were divided in a PD (without dementia) and a PDD-group.RESULTS: Forty-one PD patients, aged 37-94 years, participated in this study. Patients were divided in a young group, &lt; or = 65 (n = 22) and an old group &gt;65 years (n = 19). In the young group (PDD, n = 5) the patient-screening questionnaire predicted PDD with a sensitivity/specificity of 100.0%/94.1%; in the old group (PDD, n = 10) the proxy-screening questionnaire predicted PDD with a sensitivity/specificity of 88.9%/66.7%. In the young group, ACE-R had the largest Area Under the Curve (AUC) 0.88 (0.70-1.00), in the old group MoCA (AUC 1.00). However, the three instruments did not differ significantly.CONCLUSIONS: It seems feasible and efficient to use three consecutive diagnostic steps for PDD: (1) a screening questionnaire, (2) if positive: MoCA, FAB or ACE-R as screening instrument and (3) if positive: a detailed NPE for diagnosing PDD."
"19582756","Brief cognitive screening instruments: an update.","OBJECTIVE: To review the recent literature on cognitive screening with a focus on brief screening methods in primary care as well as geriatric services.DESIGN: The Medline search engine was utilized using the keyword search terms 'cognitive screening', 'cognitive assessment', and 'dementia screening' limiting articles to those published in English since 1998.RESULTS: 679 abstracts were retrieved. Articles focusing on attitudes toward cognitive screening, current screening practices, promising new instruments and more recent updates contributing significant information on established instruments were retrieved and incorporated into this review. Reference lists were reviewed for relevant contributing articles. Instruments recommended from previous reviews of cognitive screening and those identified in surveys as most frequently used in primary care and geriatric settings were emphasized in this review.CONCLUSIONS: Dementia remains under-diagnosed in the elderly population. Despite significant limitations, the Mini Mental State Exam remains the most frequently used cognitive screening instrument. Its best value in the community and primary care appears to be for the purpose of ruling out a diagnosis of dementia. Instruments such as the Mini-Cog, Memory Impairment Screen (MIS), and the General Practitioner Assessment of Cognition (GPCOG) have consistently been recognized for utility in primary care. The clock drawing test (CDT) and newer instruments such as the Montreal Cognitive Assessment (MoCA) and the Rowland Universal Dementia Assessment Scale (RUDAS) are gaining credibility due to improvements in sensitivity, addressing frontal/executive functioning, and decreasing susceptibility to cultural and educational biases."
"19260980","Montreal Cognitive Assessment Arabic version: reliability and validity prevalence of mild cognitive impairment among elderly attending geriatric clubs in Cairo.","AIM: Mild cognitive impairment (MCI) is a clinical label which includes elderly subjects with memory impairment and with no significant daily functional disability. MCI is an important target for Alzheimer's dementia prevention studies. Data on the prevalence and incidence of MCI varies greatly according to cultural difference. The first aim of this study was to assess the reliability and validity of Montreal Cognitive Assessment (MoCA) Arabic version in MCI detection. The second was to determine the prevalence of MCI among apparently healthy elderly people attending geriatric clubs in Cairo.METHODS: In stage I reliability &amp; validity of MoCA Arabic version were assessed in reference to Cambridge Cognitive Examination (CAMCOG). In stage II prevalence of MCI was estimated using Arabic MoCA among apparently healthy elderly attending geriatric clubs. These geriatric clubs were randomly selected from different regions in Cairo governorate.RESULTS: Test-retest reliability data of the Arabic MoCA were collected approximately 35.0 +/- 17.6 days apart. The mean change in Arabic MoCA scores from the first to second evaluation was 0.9 +/- 2.5 points, and correlation between the two evaluations was high (correlation coefficient = 0.92, P &lt; 0.001). The internal consistency of the Arabic MoCA was good, yielding a Cronbach's alpha on the standardized items of 0.83. In diagnosing mild cognitive impairment, the Arabic MoCA showed 92.3% sensitivity and 85.7% specificity. The prevalence of MCI among elderly subjects attending geriatric clubs in Cairo is 34.2% and 44.3% of healthy men and women, respectively.CONCLUSION: Older age, female sex and less education are the independent risk factors for MCI among apparently healthy elderly subjects attending geriatric clubs in Cairo."
"21070702","Screening cognitive performance with the Resident Assessment Instrument for Mental Health Cognitive Performance Scale.","OBJECTIVE: The validity of the Cognitive Performance Scale (CPS) embedded in the Resident Assessment Instrument-Mental Health (RAI-MH) was evaluated among adult psychiatric inpatients.METHODS: The CPS is a brief measure of cognitive performance, with scores ranging from 0 (intact) to 6 (very severe impairment). The CPS scores were compared with the Mini-Mental State Examination (MMSE) and the Montreal Cognitive Assessment (MoCA) scores for 215 adult psychiatric inpatients.RESULTS: The CPS scores were significantly correlated with MMSE scores (r = -0.69, P &lt; 0.001) and MoCA scores (r = -0.69, P &lt; 0.001). Higher scores on the CPS were associated with greater functional impairment, older age, and a greater prevalence of dementia diagnoses than lower CPS scores.CONCLUSIONS: Pilot data show the CPS is a valid screening measure of cognitive performance among adult psychiatric inpatients. Additional research is needed to replicate our study using a larger sample with more diverse mental health conditions."
"21060094","The MoCA: well-suited screen for cognitive impairment in Parkinson disease.","OBJECTIVE: To establish the diagnostic accuracy of the Montreal Cognitive Assessment (MoCA) when screening externally validated cognition in Parkinson disease (PD), by comparison with a PD-focused test (Scales for Outcomes in Parkinson disease-Cognition [SCOPA-COG]) and the standardized Mini-Mental State Examination (S-MMSE) as benchmarks.METHODS: A convenience sample of 114 patients with idiopathic PD and 47 healthy controls was examined in a movement disorders center. The 21 patients with dementia (PD-D) were diagnosed using Movement Disorders Society criteria, externally validated by detailed independent functional and neuropsychological tests. The 21 patients with mild cognitive impairment (PD-MCI) scored 1.5 SD or more below normative data in at least 2 measures in 1 of 4 cognitive domains. Other patients had normal cognition (PD-N).RESULTS: Primary outcomes using receiver operating characteristic (ROC) curve analyses showed that all 3 mental status tests produced excellent discrimination of PD-D from patients without dementia (area under the curve [AUC], 87%-91%) and PD-MCI from PD-N patients (AUC, 78%-90%), but the MoCA was generally better suited across both assessments. The optimal MoCA screening cutoffs were &lt;21/30 for PD-D (sensitivity 81%; specificity 95%; negative predictive value [NPV] 92%) and &lt;26/30 for PD-MCI (sensitivity 90%; specificity 75%; NPV 95%). Further support that the MoCA is at least equivalent to the SCOPA-COG, and superior to the S-MMSE, came from the simultaneous classification of the 3 PD patient groups (volumes under a 3-dimensional ROC surface, chance = 17%: MoCA 79%, confidence interval [CI] 70%-89%; SCOPA-COG 74%, CI 62%-86%; MMSE-Sevens item 56%, CI 44%-68%; MMSE-World item 62%, CI 50%-73%).CONCLUSIONS: The MoCA is a suitably accurate, brief test when screening all levels of cognition in PD."
"20889166","The Montreal Cognitive Assessment (MoCA) is superior to the Mini-Mental State Examination (MMSE) for the detection of vascular cognitive impairment after acute stroke.","BACKGROUND: The majority of patient with post-stroke Vascular Cognitive Impairment (VCI) have Vascular Cognitive Impairment No Dementia (VCIND). The Mini-Mental State Examination (MMSE) has been criticized as a poor screening test for VCIND due to insensitivity to visuospatial and executive function impairments. The Montreal Cognitive Assessment (MoCA) was designed to be more sensitive to such deficits and may therefore be a superior screening instrument for VCIND.METHODS: Stable patients within 14days of their index stroke without significant physical disability, aphasia, dysarthria, active psychiatric illness or pre-existing dementia were eligible. Cognitive and neurological measures were administered after informed consent.RESULTS: 100 patients were recruited. Of the 57 patients with unimpaired MMSE scores, 18 (32%) patients had an impaired MoCA score. By comparison, only 2 out of the 41 (4.9%) patients with unimpaired MoCA scores had impaired MMSE scores. Moreover, MMSE domain subtest scores could not differentiate between groups of differing screening test results, whilst MoCA domain subtest scores (Visuospatial/Executive Function, Attention and Recall) could.CONCLUSION: The MoCA is more sensitive than the MMSE in screening for cognitive impairment after acute stroke. Longitudinal studies are required to establish the prognostic value of MoCA and MMSE evaluation in the acute post-stroke period for cognitive impairment as defined by the standard method of formal neuropsychological evaluation 3-6 months after stroke."
"20878991","A recommended scale for cognitive screening in clinical trials of Parkinson's disease.","Cognitive impairment is common in Parkinson's disease (PD). There is a critical need for a brief, standard cognitive screening measure for use in PD trials whose primary focus is not on cognition. The Parkinson Study Group (PSG) Cognitive/Psychiatric Working Group formed a Task Force to make recommendations for a cognitive scale that could screen for dementia and mild cognitive impairment in clinical trials of PD where cognition is not the primary outcome. This Task Force conducted a systematic literature search for cognitive assessments previously used in a PD population. Scales were then evaluated for their appropriateness to screen for cognitive deficits in clinical trials, including brief administration time (&lt;15 minutes), assessment of the major cognitive domains, and potential to detect subtle cognitive impairment in PD. Five scales of global cognition met the predetermined screening criteria and were considered for review. Based on the Task Force's evaluation criteria the Montreal Cognitive Assessment (MoCA), appeared to be the most suitable measure. This Task Force recommends consideration of the MoCA as a minimum cognitive screening measure in clinical trials of PD where cognitive performance is not the primary outcome measure. The MoCA still requires further study of its diagnostic utility in PD populations but appears to be the most appropriate measure among the currently available brief cognitive assessments. Widespread adoption of a single instrument such as the MoCA in clinical trials can improve comparability between research studies on PD."
"20808118","Screening and case finding tools for the detection of dementia. Part I: evidence-based meta-analysis of multidomain tests.","AIM: To evaluate the diagnostic accuracy of all brief multidomain alternatives to the Mini-Mental State Examination (MMSE) in the detection of dementia.METHODS: A literature search, critical appraisal, and meta-analysis were conducted of robust diagnostic validity studies involving cognitive batteries. Twenty-nine distinct brief batteries were tested in 44 large-scale analyses. Twenty studies took place in specialist settings (11 in memory clinics and 9 in secondary care), ten studies were conducted in primary care, and 14 in the community.RESULTS: In community settings with a low prevalence of dementia, short screening methods of no more than 10 minutes had an overall sensitivity of 72.0% (95% confidence interval [CI] = 60.4%-82.3%) and a specificity of 88.2% (95% CI = 83.0%-92.5%). The optimal individual tests were the Telephonic interview based on MSQ, Category fluency/Memory impairment screen-Telephonic interview and 6 item Cognitive Impairment Test (6-CIT), but data were limited by the absence of multiple independent confirmation for any individual test. In primary care where the prevalence of dementia is usually modest, the optimal individual tools were the Abbreviated mental test score/Mental status questionnaire (MSQ), and Prueba cognitive de leganes (PCL). Furthermore, the Abbreviated mental test score (AMTS) was superior to the MMSE for case finding, but for screening the MMSE was optimal. If length is not a major consideration, the MMSE may remain the best tool for primary care clinicians who want to rule in and rule out a diagnosis. In specialist settings where the prevalence of dementia is often high, the optimal individual tools were the DEMTECT, Montreal cognitive assessment (MOCA), Memory Alteration test, and MINI-COG. Two tools were potentially superior to the MMSE for rule in and rule out, namely the 6-CIT and MINI-COG. Only four analyses looked specifically at accuracy in early-stage dementia, and each showed at least equivalent diagnostic accuracy, suggesting these methods might be applicable to early identification.CONCLUSION: A large number of alternatives to the MMSE have now been validated in large samples with favorable rule-in and rule-out accuracy. Evidence to date suggests for those wishing to use brief battery tests then the original MMSE or the AMTS should be considered in primary care and either the 6-CIT or the MINI-COG should be considered in specialist settings."
"20721924","A comparison of two brief screening measures of cognitive impairment in Huntington's disease.","The goal of this study was to explore whether the Montreal Cognitive Assessment (MoCA), a new screening instrument, would be more sensitive to mild to moderate cognitive impairment in Huntington's disease (HD) than an established screening measure, the Mini Mental State Exam (MMSE). Our reasoning for this query is that the MoCA includes a broader range of test items and an additional assessment of executive functioning and attention compared with the MMSE. Using the receiver operating characteristic (ROC) analysis to examine performance of HD and control groups on both tests on overall scores and scores from various subdomains (i.e., visuospatial abilities) revealed that the MoCA achieved higher sensitivity without sacrificing specificity in many domains relative to the MMSE."
"20714236","Cognitive impairment predicts functional capacity in dementia-free patients with cardiovascular disease.","BACKGROUND AND RESEARCH OBJECTIVE: A high proportion of elderly people with cardiovascular diseases and risk factors have mild forms of cognitive impairment, the functional impact of which is poorly understood. The aim of this study was to determine whether subtle cognitive impairment contributes to limitations in instrumental activities of daily living in this group and whether this association is independent of physical comorbidity and other potentially confounding factors.SUBJECTS AND METHODS: Two hundred and nineteen nondemented patients were recruited from cardiovascular and diabetic hospital outpatient clinics. Functional dependence was assessed using the self-report version of the instrumental activities of daily living scale. Cognitive ability was assessed using the Montreal Cognitive Assessment (MoCA). Demographic and clinical information was collected via interview and a review of hospital records. Standard logistic regression was performed to identify factors independently associated with functional status.RESULTS: Five variables (sex, cardiovascular disease burden, non-cardiovascular disease burden, cognitive status, and age) were independently associated with an increased likelihood of requiring assistance with 1 or more everyday activities. The likelihood of needing assistance increased 2.05 times (95% confidence interval [CI], 1.59-2.79) for each additional cardiovascular diagnosis present and 1.12 times (95% CI, 1.01-1.27) for every point lower on MoCA. Thus, in comparison to a person with a perfect MoCA score, a person who scored in the cognitively impaired range (&lt;23) was 7.7 (CI, 7.07-8.89) times more likely to report that he/she required assistance with an everyday activity.CONCLUSION: Cognitive impairments appear to reduce the ability to independently carry out routine daily tasks in patients with cardiovascular diseases and risk factors. Cognition should therefore be considered along with physical symptoms when assessing and responding to the support needs of this group."
"20689285","Cognitive deterioration rates in patients with Parkinson's disease from northeastern China.","AIMS: Cognitive impairment (CI) is common in Parkinson's disease (PD), and the cognitive deterioration rate (CDR) is heterogeneous among PD patients. However, very few studies have reported on the association of PD features and risk factors with rapid CDR. The Montreal Cognitive Assessment (MoCA) is considered to be a sensitive and reliable approach to detect mild CI. In the present study, we sought to define and compare the cognitive profiles and clinical features of PD patients with slow or rapid CDRs, and then to identify the PD risk factors associated with rapid CDR.METHODS: A cross-sectional study of cognitive rate was performed using the MoCA in a cohort of 73 PD patients and 41 controls matched for age, sex and education level.RESULTS: The rapid CDR group was characterized by older age (58.8 years in slow CDR vs. 64.1 in rapid CDR; p = 0.02), later age at disease onset (52.7 vs. 61.7 years; p &lt; 0.001), a faster deterioration rate of movement symptoms (UPDRS III increment of 12.8 vs. 5.9/year; p &lt; 0.001), a higher rate in multiple-domain CI (38.9 vs. 10.8%), and generally lower MoCA subscores for the Clock Drawing Test, attention, verbal fluency and abstraction. According to the univariate logistic regression model, onset age, movement deterioration rate, multiple domains CI and executive function CI were risk factors for rapid CDR. However, only the movement deterioration rate (p = 0.01) and onset age (p = 0.05) remained independent predictors for rapid CDR according to the multivariate logistic regression model.CONCLUSIONS: The CI deterioration in a subset of PD patients appears to progress more rapidly. Identifying those PD patients may not only help to predict the development of PD dementia, but also facilitate therapeutic intervention at early disease stages."
"20679642","Validity of the MoCA and MMSE in the detection of MCI and dementia in Parkinson disease.",""
