"PMID","Title","abstract"
"20738337","The bone-anchored hearing aid in the rehabilitation of single-sided deafness: experience with 58 patients.","OBJECTIVES: To assess the efficacy of the bone-anchored hearing aid (BAHA) in the rehabilitation of single-sided deafness (SSD).STUDY DESIGN: Retrospective case-control series review.SETTING: Tertiary referral unit.PATIENTS: Fifty-eight consecutive patients that had a bone-anchored hearing aid for single-sided deafness completed outcome questionnaires, building upon earlier audiological assessment of 19 patients. Single-sided deafness controls (n = 49) were mainly acoustic neuroma patients.MAIN OUTCOME MEASUREMENTS: speech discrimination testing in directional noise, speech and spatial qualities of hearing questionnaire and the Glasgow Benefit Inventory (GBI).RESULTS: The mean follow-up time was 28.4 months. Five (13%) of the bone-anchored hearing aid patients were non-users because of lack of benefit. The audiometric testing confirmed that when noise was on the bone-anchored hearing aid side speech perception was reduced but benefited when noise was on the side of the hearing ear. There was no difference between the Speech and Spatial Qualities of Hearing Scores in bone-anchored hearing aid users and controls. In particular there was no difference in the spatial subscores. In the bone-anchored hearing aid users the median Glasgow Benefit Inventory score was 11. If the non-users are included then 13 (22%) patients had no or detrimental (negative) Benefit scores. No or negative benefit scores were more frequent in those deaf for &lt;10 years. In open-field questions, patients felt the bone-anchored hearing aid was most useful in small groups or in 'one-to-one' conversation.CONCLUSIONS: Bone-anchored hearing aid rehabilitation for single-sided deafness is less successful than for other indications, reflected here by relatively low median Glasgow Benefit Inventory scores. There was also no significant difference between controls and bone-anchored hearing aid users in the Speech and Spatial Qualities of Hearing Questionnaire. Patients with a longer duration of deafness report greater subjective benefit than those more recently deafened, perhaps due to differing expectations."
"20418795","Otologics middle ear transducer with contralateral conventional hearing aid in severe sensorineural hearing loss: evolution during the first 24 months.","OBJECTIVES: To report the audiometric outcomes of patients with severe sensorineural hearing loss and who have been fitted with a Middle Ear Transducer (MET) on one side and fitted with an optimized conventional hearing aid on the other side.STUDY DESIGN: The MET fitting results were measured and compared with contralateral conventional hearing aids in a prospective study.SETTING: Tertiary referral center.PATIENTS: Seven patients (ages, 53-77 yr) with severe sensorineural hearing loss (pure-tone average, 71-90 dB HL) were implanted between December 2004 and March 2006.METHOD: Audiometric testing was performed the day of activation (2 mo postoperative) and after 8 days and 1, 3, 6, 9, 12, and 24 months. For each follow-up, MET and conventional hearing aid were optimized according to the patient's hearing loss.RESULTS: Mean functional gains were 29 dB for conventional hearing aid and 35 dB the first day of the study with the MET and 39 dB after 6 months.DISCUSSION: The performance of the MET and the absence of occlusion of the external auditory canal could explain the improved benefit. For maximum gain, the MET requires a regular follow-up during the first 6 months.CONCLUSION: MET seems to be a suitable and successful treatment option resulting in significant improvement in speech comprehension, especially after 6 months, in patients with severe sensorineural hearing loss. During the 24-month follow-up of this study, the MET has been a safe and effective treatment for severe hearing loss."
"21799455","Long-term safety and benefit of a new intraoral device for single-sided deafness.","OBJECTIVE: To determine the long-term safety and benefit of a new intraoral bone conduction device (SoundBite Hearing System by Sonitus Medical) for single-sided deafness (SSD).STUDY DESIGN: A multi-center, controlled, nonrandomized, prospective unblinded study of SSD patients wearing the device over a 6-month period.SETTINGS: Ambulatory care centers typical of those where SSD patients are diagnosed and treated.PATIENTS: Adults (N = 22) with acquired, permanent SSD and no current use of any other SSD device.INTERVENTION: Continual daily wear of the new device for 6 months.MAIN OUTCOME MEASURES: Comprehensive medical, audiologic, and dental measures; aided thresholds; Abbreviated Profile of Hearing Aid Benefit scores, and an SSD questionnaire.RESULTS: There were no related adverse events or changes in the medical or audiologic findings at the end of the trial compared with the beginning. There were no significant changes in the mean aided thresholds (p &gt; 0.01) or the mean dental measures (p &gt; 0.05) at 3 or 6 months compared with pretrial measures. The mean Abbreviated Profile of Hearing Aid Benefit benefit scores showed improvement (p &lt; 0.01) for the Background Noise, Reverberation, and Ease of Communication subscales and the Global scale at 3 and 6 months. The results of the SSD questionnaire indicated that the vast majority (&gt;90%) of the subjects reported satisfaction and improvement in a variety of areas after wearing the device long term.CONCLUSION: The SoundBite system is safe and continues to provide substantial benefit for SSD patients with continual daily use over a 6-month period."
"21271802","Cross-cultural adaptation and validation of the Chinese abbreviated profile of hearing aid benefit.","OBJECTIVE: The objective of the study was to investigate the cross-cultural validity and reliability of the Chinese version of the Abbreviated Profile of the Hearing Aid Benefit questionnaire (APHAB-CH).DESIGN: A convenience sampling method was used to identify and recruit subjects. The subjects completed a history form seeking demographic data, the APHAB-CH, and a questionnaire seeking a subjective rating of hearing aid performance and overall satisfaction with their hearing aid.STUDY SAMPLE: The subjects were 134 experienced hearing aid users.RESULTS: The APHAB-CH had a good internal consistency reliability estimate (a = 0.85) comparable to that of the original version. Significant correlation was observed between the APHAB-CH scores and other subjective ratings for hearing aid performance and the overall satisfaction measure. A high test-retest reliability (intraclass correlation coefficient = 0.84) was observed. Confirmatory factor analysis revealed that the APHAB-CH had a two-factor structure comprising &quot;hearing disability&quot; and &quot;averviseness.&quot; Normative data in terms of equal-percentile profiles were dervied for the APHAB-CH.CONCLUSION: The results suggest that the APHAB-CH is a reliable and valid measure of the outcomes of hearing aid fitting."
"23107440","The use of research questionnaires with hearing impaired adults: online vs. paper-and-pencil administration.","BACKGROUND: When evaluating hearing rehabilitation, it is reasonable to use self-report questionnaires as outcome measure. Questionnaires used in audiological research are developed and validated for the paper-and-pencil format. As computer and Internet use is increasing, standardized questionnaires used in the audiological context should be evaluated to determine the viability of the online administration format.The aim of this study was to compare administration of questionnaires online versus paper- and pencil of four standardised questionnaires used in hearing research and clinic. We included the Hearing Handicap Inventory for the Elderly (HHIE), the International Outcome Inventory for Hearing Aids (IOI-HA), Satisfaction with Amplification in Daily Life (SADL), and the Hospital Anxiety and Depression Scale (HADS).METHODS: A cross-over design was used by randomly letting the participants complete the questionnaires either online or on paper. After 3 weeks the participants filled out the same questionnaires again but in the other format. A total of 65 hearing-aid users were recruited from a hearing clinic to participate on a voluntary basis and of these 53 completed both versions of the questionnaires.RESULTS: A significant main effect of format was found on the HHIE (p &lt; 0.001), with participants reporting higher scores on the online format than in the paper format. There was no interaction effect. For the other questionnaires were no significant main or interaction effects of format. Significant correlations between the two ways of presenting the measures was found for all questionnaires (p&lt;0.05). The results from reliability tests showed Cronbachs a's above .70 for all four questionnaires and differences in Cronbachs a between administration formats were negligible.CONCLUSIONS: For three of the four included questionnaires the participants' scores remained consistent across administrations and formats. For the fourth included questionnaire (HHIE) a significant difference of format with a small effect size was found. The relevance of the difference in scores between the formats depends on which context the questionnaire is used in. On balance, it is recommended that the administration format remain stable across assessment points."
"22710661","Factors associated with third-party disability in spouses of older people with hearing impairment.","OBJECTIVES: This study had two aims: (1) to describe the extent of third-party disability in a sample of spouses of older people with hearing impairment, and (2) to investigate factors associated with third-party hearing disability. Third-party disability is defined as the disability and functioning of family members as a result of the health condition of their significant other.DESIGN: One hundred older spouses who had partners with hearing impairment participated. All assessments were self-reported, and included a set of measures (the 36-item Significant Other Scale for Hearing Disability, SOS-HEAR; the Relationship Assessment Scale; and the Significant Other Assessment of Communication) administered to the target population of normally hearing older spouses, and those administered to the hearing impaired partners of the spouses in the study (the Self Assessment of Communication). To address the first aim, descriptive statistics were used to describe the extent of third-party hearing disability in the spouses. To address the second aim, binary logistic regression analysis was used to examine factors associated with third-party hearing disability. Factors investigated were focused on the spouse (e.g., spouse perception of relationship satisfaction) and on the partners with hearing impairment (e.g., partners' level of hearing impairment).RESULTS: Most spouses (98%) reported some degree of third-party hearing disability on at least one item of the SOS-HEAR, with the majority reporting a mild disability. Three risk factors were found to be significantly associated with severe or complete third-party disability: lower relationship satisfaction as reported by the spouse (Relationship Assessment Scale), spousal age difference, and spouse perception of their partner's hearing disability (Significant Other Assessment of Communication). Partners' level of hearing impairment, self-reported hearing disability (Self Assessment of Communication), use of hearing aids, and spouse satisfaction that their hearing-impaired partner had done all they could to help with hearing were not associated with third-party disability.CONCLUSIONS: This research study shows that spouses of older people with hearing impairment experience third-party disability as a result of their partners' hearing impairment and that the SOS-HEAR could be used to identify the nature of the disability. The three factors found to be associated with third-party disability could identify spouses at risk of third-party disability related to hearing impairment and form the basis of an intervention."
"22537034","Hearing-aid outcomes in Chinese adults: clinical application and psychometric properties of the Chinese version of the Satisfaction with Amplification in Daily Life questionnaire.","OBJECTIVE: To adapt the Satisfaction with Amplification in Daily Life questionnaire into Chinese (the SADL-CH questionnaire) and investigate hearing-aid satisfaction in a group of adult Hong Kong Chinese fitted with free hearing aids.DESIGN: Cross-sectional survey.STUDY SAMPLE: One hundred and twenty-five experienced hearing-aid users.METHODS: The subjects completed a history form seeking demographic data and a questionnaire combining the SADL-CH instrument with questions seeking subjects' subjective ratings of satisfaction with some hearing-aid features and overall satisfaction with their hearing aid.RESULTS: The SADL-CH questionnaire had a good internal consistency reliability estimate (a =<U+2009>0.79) comparable to that of the original version. SADL-CH scores were observed to have significant correlations with other satisfaction ratings on some hearing-aid features and the overall satisfaction measure. A high degree of test-retest reliability (intraclass correlation coefficient =<U+2009>0.79) was observed. Confirmatory factor analysis revealed that the SADL-CH questionnaire had a four-factor structure. Interim norms were derived for the SADL-CH questionnaire. The level of hearing-aid satisfaction in Chinese adults was generally lower than that reported in studies conducted among Western populations.CONCLUSION: The SADL-CH questionnaire is a reliable and valid instrument for measuring hearing-aid satisfaction."
"24260863","[Analysis of reliability of the Chinese version of satisfaction with amplification in daily life].","OBJECTIVE: To investigate the reliability of the Chinese version of Satisfaction with Amplification in Daily Life (SADL).METHOD: The cross-cultural adaption measures were used to translate the SADL into Chinese version. Thirty hearing aid users no younger than 18 years old were included. Test-retest analysis was administrated to the patients without significant changes in health and social status with an interval of two weeks between test and retest.RESULT: Test-retest reliability of the SADL was proved to be satisfactory. All subscales and global score had coefficients that exceeded 0.70 (P &lt; 0.01). Except for &quot;personal image&quot;, the score of other subscales and global score in this study are higher than the U. S. interim norms described by Cox and Alexander (1999) (P &lt; 0.01).CONCLUSION: This study completed the translation and test-retest analysis of Chinese version of SADL. We need further discussion about validation of Chinese version of SADL in order to meet basic psychometric criteria of a standard outcome measurement."
"24227899","Evaluation of hearing aid benefit through a new questionnaire: CISQ (Complete Intelligibility Spatiality Quality).","The purpose of this work was to create a rapid and simple instrument to evaluate the benefits of a hearing aid, that was at the same time reliable and complete. We created a new questionnaire by integration of other well consolidated psychometric tests to better investigate all the aspects that contribute in determining the hearing aid benefit, also considering as important some areas that are not usually considered (spatiality and quality of sound). We started from a 36-item questionnaire divided in six subscales (spatiality and quality of signal, intelligibility in silence, background noise intelligibility, averseness and reverberation), and submitted it to patients before hearing aid application and at 2-3 months after that. A statistically significant difference between results before and after hearing aid application was found. To obtain the final 30-item questionnaire, we analyzed the reliability of each subscale using Cronbach's alpha coefficient, and eliminated the item whose internal consistency was lower for every subscale. For these reasons, the CISQ questionnaire is a rapid and simple test that can be considered a reliable and complete instrument to evaluate the benefits of a hearing aid. Lo scopo di questo lavoro è stato quello di creare un questionario per valutare il beneficio protesico che fosse rapido e di facile utilizzazione, ma allo stesso tempo completo e attendibile. Partendo da altri test psicometrici ormai ben consolidati, abbiamo creato un nuovo questionario in grado di indagare i diversi aspetti che concorrono nel determinare il beneficio protesico del paziente, ovvero il grado di soddisfazione soggettiva che, insieme al guadagno protesico, porta alla definizione della cosiddetta resa protesica. Partendo dai test ad oggi maggiormente utilizzati abbiamo creato un primo questionario costituito da 36 domande, divise per sei sottoscale riguardanti i diversi ambiti che ci interessava indagare: comprensione in ambienti riverberanti, intelligibilità, intelligibilità nel rumore, percezione dei rumori forti, qualità del segnale e spazialità. Abbiamo poi somministrato il questionario a 40 pazienti ipoacusici prima della protesizzazione e tre mesi dopo l'applicazione della stessa, al termine cioè dell'adattamento protesico. Confrontando i due questionari mediante un'analisi statistica è stato possibile evidenziare una differenza statisticamente significativa tra le risposte date prima e dopo la protesizzazione. Affinché il questionario fosse attendibile abbiamo poi calcolato l'Alpha di Cronbach, coefficiente che serve a valutare la coerenza interna di raggruppamenti di items. Abbiamo quindi eliminato per ogni sottoscala la domanda dotata della minore coerenza interna, ottenendo così il questionario definitivo costituito da 30 domande. Il numero relativamente ridotto di items consente la rapida esecuzione del test rendendolo pertanto facilmente fruibile; allo stesso tempo però le sei sottoscale assicurano la completezza dell'indagine, comprendendo anche ambiti solitamente meno indagati (spazialità e qualità del suono). L'analisi statistica e il calcolo dell'Alpha di Cronbach assicurano altresì che le domande siano chiare, che portino a dare risposte nettamente differenti in una condizione di ipoacusia rispetto ad una di buona udibilità, e completamente attendibili. Per tutte queste caratteristiche il questionario CISQ può essere considerato un completo strumento di valutazione del beneficio protesico."
"23744085","[User benefit of modern hearing aids. A comparative study].","BACKGROUND: In the face of the rapid development of hearing aid system technology it is helpful to regularly study the user benefit of the current generation.TEST PERSONS AND METHODS: To contribute to the question on how the user benefit of current hearing aids compares with the benefit of the previous generation of hearing aids, a multicentre study was carried out in cooperation with 79 hearing aid acoustics companies in Germany. The user benefit of modern hearing aids in everyday life was assessed by asking end users to participate in a survey by completing a questionnaire. The questionnaire consisted of 20 items, 10 of which were taken from validated international inventories (SSQ: Speech, Spatial and Qualities of Hearing scale, IOI-HA: International Outcome Inventory for Hearing Aids) and the other 10 were formulated particularly for this purpose.RESULTS: A total of 664 usable questionnaires were returned whereby 421 responders were first time users and 243 responders were previous hearing aid users. The results of the present study showed that modern hearing aid system technology provides significant extra benefits at the 5 % level relative to the previous generation of hearing aids for all variables tested in this study.CONCLUSIONS: Even though the amount of gain in terms of user benefit may be overestimated due to well-known placebo effects, an obvious net effect was evident. Correlations between the level of hearing aid benefit and possible influencing factors, such as age, gender, subjects own hearing aid, duration of use or hearing loss, could not be identified."
