"PMID","Title","abstract"
"19527920","Do the determinants of health differ between people living in the community and in institutions?","Determinants of health studies have mainly dealt with samples of community-dwelling subjects. We utilized the 1996/97 Canadian National Population Health Survey community and institutional surveys to identify factors associated with the selection of individuals to institutions. We also assessed whether the same determinants of health variables explain variations in health in those living in the community and those living in institutions. Logistic regression analysis was used to investigate factors associated with selection to institutions. Results showed that health status, age, chronic conditions, education, race, marital status, smoking and alcohol were associated with the probability of being in an institution. Multiple linear regression analyses (dependent variable: Health Utilities Index Mark 3 [HUI3] score) with individual characteristics, socio-economic status, and health risk factors were also estimated. Results showed that advanced age, higher number of chronic conditions, lower education, smoking and being an alcohol non-drinker were negatively and significantly associated with HUI3 scores for the community sample. Except for age, chronic conditions and being an alcohol non-drinker, none of these factors were significantly associated with HUI3 for the institutional sample. Moreover, the association between age and HUI3 was weaker for the institutional sample in comparison to the community sample. Implications are that, for those who are institutionalized, the usual determinants of health factors are less important. In conclusion, there appears to be important heterogeneity in determinants of health between persons living in the institution and community."
"19473334","Effects of mode and order of administration on generic health-related quality of life scores.","OBJECTIVE: We evaluate the effects of mode and order of administration on health-related quality of life (HRQOL) scores.METHOD: We analyzed HRQOL data from the Clinical Outcomes and Measurement of Health Study (COMHS). In COMHS, we enrolled patients with heart failure or cataracts at three sites (University of California, San Diego, University of California, Los Angeles, and University of Wisconsin). Patients completed self-administered HRQOL instruments at baseline and months 1 and 6 post-baseline, including the EuroQol (EQ-5D), Health Utilities Index (HUI), Quality of Well-Being Scale--self-administered (QWB-SA), and the Short Form (SF)-36v2. At the 6 months follow-up, individuals were randomized to mail or telephone administration first, followed by the other mode of administration. We used repeated measures mixed effects models, adjusting for site, patient age, education, gender, and race.RESULTS: Included were 121 individuals entering a heart failure program and 326 individuals scheduled for cataract surgery who completed the survey by mail or phone at the 6-month follow-up. The majority of the sample was female (53%) and white (86%). About a quarter of the sample had high school education or less (26%). The average age was 66 (36-91 range). HRQOL scores were higher (more positive) for phone administration following mail administration. The largest differences in scores between phone and mail responses occurred for comparisons of telephone responses for those who were randomized to a mail survey first compared with mail responses for those randomized to a telephone survey first (i.e., mode effects for responses that were given on the second administration of the HRQOL measures). The QWB-SA was the only measure that did not display the pattern of mode effects. The biggest differences between modes were 4 points on the SF-36v2 physical health and mental health component summary scores, 0.06 on the SF-6D, 0.03 on the QWB-SA, 0.08 on the EQ-5D, 0.04 on the HUI2, and 0.10 on the HUI3.CONCLUSIONS: Telephone administration yields significantly more positive HRQOL scores for all of the generic HRQOL measures except for the QWB-SA. The magnitude of effects was clearly important, with some differences as large as a half-standard deviation. These findings confirm the importance of considering mode of administration when interpreting HRQOL scores."
"20496168","Gender differences in health-related quality-of-life are partly explained by sociodemographic and socioeconomic variation between adult men and women in the US: evidence from four US nationally representative data sets.","PURPOSE: The purpose of this study was to describe gender differences in self-reported health-related quality-of-life (HRQoL) and to examine whether differences are explained by sociodemographic and socioeconomic status (SES) differentials between men and women.METHODS: Data were from four US nationally representative surveys: US Valuation of the EuroQol EQ-5D Health States Survey (USVEQ), Medical Expenditure Panel Survey (MEPS), National Health Measurement Study (NHMS) and Joint Canada/US Survey of Health (JCUSH). Gender differences were estimated with and without adjustment for sociodemographic and SES indicators using regression within and across data sets with SF-6D, EQ-5D, HUI2, HUI3 and QWB-SA scores as outcomes.RESULTS: Women have lower HRQoL scores than men on all indexes prior to adjustment. Adjusting for age, race, marital status, education and income reduced but did not remove the gender differences, except with HUI3. Adjusting for marital status or income had the largest impact on estimated gender differences.CONCLUSIONS: There are clear gender differences in HRQoL in the United States. These differences are partly explained by sociodemographic and SES differentials."
"20429875","Comparing population health in the United States and Canada.","BACKGROUND: The objective of the paper is to compare population health in the United States (US) and Canada. Although the two countries are very similar in many ways, there are potentially important differences in the levels of social and economic inequality and the organization and financing of and access to health care in the two countries.METHODS: Data are from the Joint Canada/United States Survey of Health 2002/03. The Health Utilities Index Mark 3 (HUI3) was used to measure overall health-related quality of life (HRQL). Mean HUI3 scores were compared, adjusting for major determinants of health, including body mass index, smoking, education, gender, race, and income. In addition, estimates of life expectancy were compared. Finally, mean HUI3 scores by age and gender and Canadian and US life tables were used to estimate health-adjusted life expectancy (HALE).RESULTS: Life expectancy in Canada is higher than in the US. For those &lt; 40 years, there were no differences in HRQL between the US and Canada. For the 40+ group, HRQL appears to be higher in Canada. The results comparing the white-only population in both countries were very similar. For a 19-year-old, HALE was 52.0 years in Canada and 49.3 in the US.CONCLUSIONS: The population of Canada appears to be substantially healthier than the US population with respect to life expectancy, HRQL, and HALE. Factors that account for the difference may include access to health care over the full life span (universal health insurance) and lower levels of social and economic inequality, especially among the elderly."
"21461953","Comparison and correlates of three preference-based health-related quality-of-life measures among overweight and obese women with urinary incontinence.","PURPOSE: To compare three preference-based health-related quality-of-life (HRQL) measures and examine independent correlates of HRQL among overweight and obese women with urinary incontinence (UI) enrolled in a weight loss intervention trial.METHODS: Participants completed baseline questionnaires, which included the Health Utilities Index 3 (HUI3) and Medical Outcomes Study Short Form-36 (SF-36). The SF-36 was used to derive SF-6D and estimated Quality of Well-Being (eQWB) scores. Height, weight, medical history, incontinence measures, and level of physical activity also were assessed. The intraclass correlation coefficient (ICC) was computed, and differences in mean scores across HRQL measures were examined. Potential correlates of HUI3, SF-6D, and eQWB scores were evaluated using multivariable generalized linear models.RESULTS: Mean ± SD scores for the HUI3, SF-6D, and eQWB were 0.81 ± 0.18, 0.75 ± 0.10, and 0.71 ± 0.06, respectively. Significant differences were observed across measures (P &lt; 0.0001), and the overall ICC was 0.36. In multivariable analyses, BMI was negatively associated with HUI3 (P = 0.003) and eQWB (P &lt; 0.001), and UI episode frequency was negatively associated with eQWB (P = 0.015) and SF-6D (P &lt; 0.001).CONCLUSIONS: Significant differences in mean utilities across the HUI3, SF-6D, and eQWB indicate that these measures do not assess identical dimensions of HRQL. Both BMI and UI episode frequency were related to HRQL in this cohort; however, the magnitude of the relationship depended on the preference-based measure used. These findings highlight the need to consider the method used to generate HRQL values for calculating quality-adjusted life-years in cost-utility analyses, since choice of method may have a substantial impact on the outcome of the analysis."
"22941670","Interpersonal discrimination and health-related quality of life among black and white men and women in the United States.","OBJECTIVE: We assessed associations between discrimination and health-related quality of life among black and white men and women in the United States.METHODS: We examined data from the National Health Measurement Study, a nationally representative sample of 3,648 adults aged 35-89 in the non-institutionalized US population. These data include self-reported lifetime and everyday discrimination as well as several health utility indexes (EQ-5D, HUI3, and SF-6D). Multiple regression was used to compute mean health utility scores adjusted for age, income, education, and chronic diseases for each race-by-gender subgroup.RESULTS: Black men and women reported more discrimination compared to white men and women. Health utility tended to be worse as reported discrimination increased. With a few exceptions, differences between mean health utility scores in the lowest and highest discrimination groups exceeded the 0.03 difference generally considered to be a clinically significant difference.CONCLUSIONS: Persons who experienced discrimination tended to score lower on health utility measures. The study also revealed a complex relationship between experiences of discrimination and race and gender. Because of these differential social and demographic relationships caution is urged when interpreting self-rated health measures in research, clinical, and policy settings."
"22930542","Pharmacist-initiated intervention trial in osteoarthritis: a multidisciplinary intervention for knee osteoarthritis.","OBJECTIVE: Knee osteoarthritis (OA) is a commonly undiagnosed condition and care is often not provided. Pharmacists are uniquely placed for launching a multidisciplinary intervention for knee OA.METHODS: We performed a cluster randomized controlled trial with pharmacies providing either intervention care or usual care (14 and 18 pharmacies, respectively). The intervention included a validated knee OA screening questionnaire, education, pain medication management, physiotherapy-guided exercise, and communication with the primary care physician. Usual care consisted of an educational pamphlet. The primary outcome was the pass rate on the Arthritis Foundation's quality indicators for OA. Secondary outcomes included the Western Ontario and McMaster Universities Osteoarthritis Index (WOMAC), the Lower Extremity Function Scale (LEFS), the Paper Adaptive Test-5D (PAT-5D), and the Health Utilities Index Mark 3 (HUI3).RESULTS: One hundred thirty-nine patients were assigned to the control (n = 66) and intervention (n = 73) groups. There were no differences between the groups in baseline measures. The overall quality indicator pass rate was significantly higher in the intervention arm compared to the control arm (difference of 45.2%; 95% confidence interval 34.5, 55.9). Significant improvements were observed for the intervention care group as compared to the usual care group in the WOMAC global, pain, and function scores at 3 and 6 months (all P &lt; 0.01); the PAT-5D daily activity scores at 3 and 6 months (both P &lt; 0.05); the PAT-5D pain scores at 6 months (P = 0.05); the HUI3 single-attribute pain scores at 3 and 6 months (all P &lt; 0.05); and the LEFS scores at 6 months (P &lt; 0.05).CONCLUSION: Pharmacists can launch a multidisciplinary intervention to identify knee OA cases, improve the utilization of treatments, and improve function, pain, and quality of life."
"22875722","Prediction of health preference values from CD4 counts in individuals with HIV.","A common measure of health benefit in technology assessments is the quality-adjusted life year, which incorporates health preference or utility scores.</AbstractText>: A common measure of health benefit in technology assessments is the quality-adjusted life year, which incorporates health preference or utility scores.To build and test a predictive model using CD4 counts to derive health preference scores.</AbstractText>: To build and test a predictive model using CD4 counts to derive health preference scores.Predictive modeling. Setting. Ontario HIV Treatment Network Cohort Study. Measurement. The relationship between HUI3-derived health preference score and HIV health status measured by CD4 count was examined by a regression model. Additional independent variables considered included age, time since HIV diagnosis, AIDS-defining condition, sex, and education level. A polynomial regression model was fit to predict health preference scores. The final model was established using automated backwards stepwise variable elimination using the Akaike information criterion. Tenfold cross-validation was used to assess the model.</AbstractText>: Predictive modeling. Setting. Ontario HIV Treatment Network Cohort Study. Measurement. The relationship between HUI3-derived health preference score and HIV health status measured by CD4 count was examined by a regression model. Additional independent variables considered included age, time since HIV diagnosis, AIDS-defining condition, sex, and education level. A polynomial regression model was fit to predict health preference scores. The final model was established using automated backwards stepwise variable elimination using the Akaike information criterion. Tenfold cross-validation was used to assess the model.Data from 841 participants were available. Mean age and time since diagnosis were 46.78 and 11.03 years, respectively. CD4 counts ranged from 2 to 995 cells per mm(3) with 267 (31.75%) individuals having less than 350 cells per mm(3). Mean HUI3 utility score was 0.72 and ranged from -0.25 to 1. The final model retained squared terms for CD4 counts, age, and time since HIV diagnosis and eliminated history of AIDS-defining condition and the nonsquared time since HIV diagnosis. Prediction error was assessed in 14 subgroups using the validation set. Two subgroups had mean prediction errors greater than 0.02. Limitations. All statistical models are limited by the data used to develop and test the model. The model estimates health utility scores primarily through CD4 counts. Therefore, the model may be inappropriate if noninfectious diseases are a significant factor.</AbstractText>: Data from 841 participants were available. Mean age and time since diagnosis were 46.78 and 11.03 years, respectively. CD4 counts ranged from 2 to 995 cells per mm(3) with 267 (31.75%) individuals having less than 350 cells per mm(3). Mean HUI3 utility score was 0.72 and ranged from -0.25 to 1. The final model retained squared terms for CD4 counts, age, and time since HIV diagnosis and eliminated history of AIDS-defining condition and the nonsquared time since HIV diagnosis. Prediction error was assessed in 14 subgroups using the validation set. Two subgroups had mean prediction errors greater than 0.02. Limitations. All statistical models are limited by the data used to develop and test the model. The model estimates health utility scores primarily through CD4 counts. Therefore, the model may be inappropriate if noninfectious diseases are a significant factor.Results provide a model for predicting health preference values from CD4 counts.</AbstractText>: Results provide a model for predicting health preference values from CD4 counts."
"22309947","Gender differences in quality of life among Canadian adults with epilepsy.","The clinical literature suggests epilepsy may impact quality of life in males and females differently. Previous research on gender issues has focused primarily on biological-biomedical factors over psychological and social factors. In this study we compare subjective and objective quality of life in adult persons with epilepsy to persons without epilepsy by gender using the biopsychosocial model in the Canadian Community Health Survey (CCHS), a large epidemiological survey that covers 98% of the Canadian population. Logistic regression analyses were conducted using self-rated health status and the Health Utility Index(®) 3 (HUI3) as the outcomes. Quality of life was significantly moderated after controlling for the biological-biomedical variables in all analyses except the HUI3. Males with epilepsy were more likely to have HUI3 scores of 0.70 or greater than males without epilepsy (OR = 1.61, 95%CI 1.32-1.96). For males with epilepsy the HUI3 was further moderated, but remained significantly better in the final model that controlled for biological, psychological and social factors (OR = 1.43, 95%CI 1.17-1.76). Our findings provide support for treatment approaches that focus on the whole person. Such approaches should take into account gender differences when examining objective quality of life."
"23565099","Recreational physical activity ameliorates some of the negative impact of major depression on health-related quality of life.","BACKGROUND: Major depressive episodes have a negative effect on health-related quality of life (HRQoL). The objective of this study was to determine whether recreational physical activity can ameliorate some of this negative impact.METHODS: The data source for the study was the Canadian National Population Health Survey (NPHS). The NPHS is a longitudinal study that has collected data from a representative cohort of 15,254 community residents. Sixteen years of follow-up data are available. The NPHS included: an instrument to assess MDE (the Composite International Diagnostic Interview Short Form for Major Depression), an inventory of recreational activities (each associated with hours of participation and estimated metabolic expenditures), and a HRQoL instrument (the Health Utility Index, Mark 3, or HUI3). Proportional hazard and linear regression models were used in this study to determine whether MDE-related declines in HRQoL were lessened by participation in an active recreational lifestyle.RESULTS: Consistent with expectation, major depression was associated with a significant decline in HRQoL over time. While no statistical interactions were observed, the risk of diminished HRQoL in association with MDE was reduced by physical activity. In a proportional hazards model, the hazard ratio for transition to poor HRQoL was 0.7 (95% CI: 0.6-0.8, p<U+2009>&lt;<U+2009>0.0001). In linear regression models, physical activity was significantly associated with more positive HRQoL (ß<U+2009>=<U+2009>0.019, 95% CI 0.004 to -0.034, p<U+2009>=<U+2009>0.02).CONCLUSION: Recreational physical activity appears to ameliorate some of the decline in HRQoL seen in association with MDE. Physical activity may be an effective tertiary preventive strategy for this condition."
"23306666","Erratum to: Interpersonal discrimination and health-related quality of life among black and white men and women in the United States.","OBJECTIVE: We assessed associations between discrimination and health-related quality of life among black and white men and women in the United States.METHODS: We examined data from the National Health Measurement Study, a nationally representative sample of 3,648 adults aged 35-89 in the non-institutionalized US population. These data include self-reported lifetime and everyday discrimination as well as several health utility indexes (EQ-5D, HUI3, and SF-6D). Multiple regression was used to compute mean health utility scores adjusted for age, income, education, and chronic diseases for each race-by-gender subgroup.RESULTS: Black men and women reported more discrimination than white men and women. Health utility tended to be worse as reported discrimination increased. With a few exceptions, differences between mean health utility scores in the lowest and highest discrimination groups exceeded the 0.03 difference generally considered to be a clinically significant difference.CONCLUSIONS: Persons who experienced discrimination tended to score lower on health utility measures. The study also revealed a complex relationship between experiences of discrimination and race and gender. Because of these differential social and demographic relationships caution is urged when interpreting self-rated health measures in research, clinical, and policy settings."
